Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
17	Spectrogram 1	6	247.790	248.086	4000.0	18000.0	7812.5	Trill	-5.355462	8.385302	58.309429	3.278265
18	Spectrogram 1	6	252.974	253.300	4000.0	18000.0	7617.2	Trill	-1.280219	2.683102	68.632082	0.738125
19	Spectrogram 1	6	294.644	294.886	4000.0	18000.0	8398.4	Trill	-1.391781	2.630873	46.696687	0.587060
20	Spectrogram 1	6	307.974	308.264	4000.0	18000.0	8398.4	Trill	-0.706639	1.377311	61.262142	0.230438
21	Spectrogram 1	6	355.242	355.322	4000.0	18000.0	7812.5	Trill	-1.883392	2.971903	37.290268	0.578546
313	Spectrogram 1	6	364.872	364.918	3712.9	18564.4	9375.0	Twitter	0	0	0	0
22	Spectrogram 1	6	365.004	365.066	4000.0	18000.0	8984.4	Twitter	-1.362789	4.326591	33.510626	0.777915
23	Spectrogram 1	6	365.124	365.168	4000.0	18000.0	7812.5	Twitter	-0.971724	4.966098	45.352773	0.888822
24	Spectrogram 1	6	365.232	365.282	4000.0	18000.0	7617.2	Twitter	-5.947813	8.740914	41.278346	4.421626
25	Spectrogram 1	6	365.340	365.402	4000.0	18000.0	7617.2	Twitter	-6.351689	10.224703	46.636902	4.054999
26	Spectrogram 1	6	414.322	414.564	4000.0	18000.0	4101.6	Trill	-1.122327	2.757888	35.908303	0.371883
27	Spectrogram 1	2	426.976	427.452	4000.0	18000.0	7226.6	Trill	8.259639	13.850424	59.451023	4.429022
28	Spectrogram 1	6	446.590	446.688	4000.0	18000.0	8007.8	Trill	-1.134928	3.356178	46.016042	0.636966
29	Spectrogram 1	6	446.722	446.820	4000.0	18000.0	7812.5	Trill	-0.776177	3.005559	42.117189	0.364223
30	Spectrogram 1	2	482.296	482.400	4000.0	18000.0	6054.7	Trill	6.799337	11.053166	46.423016	3.080548
31	Spectrogram 1	5	493.592	493.860	4000.0	18000.0	6445.3	Trill	0.492109	2.363627	45.174275	0.291189
32	Spectrogram 1	5	493.930	494.076	4000.0	18000.0	4101.6	Trill	1.609429	3.266895	30.332116	0.539076
33	Spectrogram 1	6	495.466	496.156	4000.0	18000.0	4492.2	Trill	-1.677673	2.941381	40.405152	0.463715
34	Spectrogram 1	5	497.128	497.424	4000.0	18000.0	7226.6	Trill	6.680945	8.172175	45.111560	4.580344
35	Spectrogram 1	6	548.636	548.986	4000.0	18000.0	8398.4	Trill	-1.042707	3.570649	28.261397	0.280028
36	Spectrogram 1	2	560.036	560.170	4000.0	18000.0	8398.4	Trill	6.547512	11.072219	44.592200	2.854755
37	Spectrogram 1	5	567.428	567.790	4000.0	18000.0	6835.9	Trill	6.296664	7.727959	38.946675	3.068438
38	Spectrogram 1	2	567.716	567.850	4000.0	18000.0	8789.1	Sd-peep	5.726631	13.064607	49.612014	2.949830
39	Spectrogram 1	2	567.872	568.096	4000.0	18000.0	8789.1	Trillphee	4.961236	12.689594	59.564300	3.134694
40	Spectrogram 1	5	569.354	569.932	4000.0	18000.0	7031.2	Twitter	3.462452	4.332111	37.068744	1.556765
41	Spectrogram 1	6	569.596	569.759	1250.0	16250.0	2148.4	Trill	0	0	0	0
42	Spectrogram 1	5	569.954	570.016	4000.0	18000.0	7226.6	Twitter	9.874251	12.327465	61.882604	7.644853
43	Spectrogram 1	5	571.550	571.666	4000.0	18000.0	7226.6	Trill	5.531251	5.247372	33.322224	1.847506
44	Spectrogram 1	5	571.736	571.792	4000.0	18000.0	7031.2	Twitter	10.681822	12.267372	50.187952	7.081640
45	Spectrogram 1	5	571.886	571.936	4000.0	18000.0	7031.2	Twitter	13.353746	14.828482	35.913376	8.348871
46	Spectrogram 1	5	572.012	572.080	4000.0	18000.0	7031.2	Twitter	13.841653	11.622363	45.512866	7.479712
47	Spectrogram 1	5	572.126	572.200	4000.0	18000.0	7031.2	Twitter	10.945803	8.708590	40.899955	4.917346
48	Spectrogram 1	5	574.226	574.558	4000.0	18000.0	7031.2	Trill	13.098534	14.323698	39.206208	6.222678
49	Spectrogram 1	1	643.056	643.154	4000.0	18000.0	6640.6	Trill	4.959394	7.177065	40.869291	2.064139
50	Spectrogram 1	6	651.780	651.878	4000.0	18000.0	7421.9	Trill	-1.055512	2.589667	31.707134	0.278907
51	Spectrogram 1	6	697.284	697.364	4000.0	18000.0	8007.8	Trill	-1.492949	2.943311	72.873387	0.955033
52	Spectrogram 1	6	697.452	697.532	4000.0	18000.0	8007.8	Trill	-3.293019	4.110109	83.343294	2.054804
53	Spectrogram 1	5	749.380	749.472	4000.0	18000.0	7031.2	Trill	4.437212	4.414726	34.091001	1.339261
54	Spectrogram 1	5	765.040	765.216	4000.0	18000.0	7031.2	Trill	2.949600	5.115524	36.687182	1.057888
56	Spectrogram 1	2	835.358	835.432	4000.0	18000.0	4492.2	Trill	7.921891	10.177419	28.913719	0.406583
57	Spectrogram 1	2	854.948	854.986	4000.0	18000.0	12890.6	Twitter	8.279538	9.998865	31.060030	1.155089
58	Spectrogram 1	1	859.538	859.966	4000.0	18000.0	7812.5	Trill	8.311020	13.562798	71.539045	5.044528
59	Spectrogram 1	2	868.125	868.194	3750.0	18750.0	6835.9	Trill	0	0	0	0
60	Spectrogram 1	1	873.095	873.453	3000.0	17000.0	7226.6	Trill	0	0	0	0
61	Spectrogram 1	2	898.302	898.385	1500.0	18500.0	7226.6	Trill	0	0	0	0
62	Spectrogram 1	2	933.030	933.260	4000.0	18000.0	7226.6	Trill	12.406511	17.732324	62.824617	5.900797
63	Spectrogram 1	1	933.758	934.036	3500.0	16500.0	7812.5	Trill	0	0	0	0
64	Spectrogram 1	5	934.649	935.156	3750.0	16500.0	7031.2	Trill	0	0	0	0
65	Spectrogram 1	2	977.988	978.284	4000.0	18000.0	7617.2	Trill	5.900968	12.011330	54.064938	3.272179
66	Spectrogram 1	2	1011.646	1011.792	4000.0	18000.0	8007.8	Trill	5.730334	10.436925	47.621763	2.822592
67	Spectrogram 1	2	1032.400	1032.876	4000.0	18000.0	7812.5	Trill	10.116824	15.860648	63.661503	5.282743
68	Spectrogram 1	5	1033.273	1033.796	2000.0	19500.0	6835.9	Trill	0	0	0	0
304	Spectrogram 1	6	1102.488	1102.563	3217.8	17326.7	8007.8	Trill	0	0	0	0
305	Spectrogram 1	6	1102.607	1102.676	3217.8	18316.8	15039.1	Trill	0	0	0	0
69	Spectrogram 1	2	1107.794	1108.222	4000.0	18000.0	8203.1	Trillphee	6.362545	13.111884	67.674712	4.084278
70	Spectrogram 1	5	1110.902	1110.958	4000.0	18000.0	7226.6	Trill	25.814473	21.350506	32.255351	7.771543
71	Spectrogram 1	5	1116.512	1116.550	4000.0	18000.0	7031.2	Trill	8.939043	11.527595	36.290513	3.392151
72	Spectrogram 1	6	1118.210	1118.314	4000.0	18000.0	8007.8	Trill	-3.016485	1.712815	58.117650	0.889235
73	Spectrogram 1	6	1118.336	1118.440	4000.0	18000.0	8984.4	Trill	-3.955205	3.237424	44.955630	1.467155
74	Spectrogram 1	5	1119.188	1119.244	4000.0	18000.0	7031.2	Trill	7.646981	9.378280	28.045823	2.464824
75	Spectrogram 1	2	1174.550	1175.871	4000.0	18000.0	8789.1	Trillphee	6.543673	15.004326	65.871235	4.089527
76	Spectrogram 1	2	1184.198	1184.368	4000.0	18000.0	7812.5	Trill	6.942006	12.210026	51.525128	3.495169
77	Spectrogram 1	2	1296.690	1297.124	4000.0	18000.0	8007.8	Trillphee	9.264364	14.264520	78.710875	5.707486
78	Spectrogram 1	2	1358.560	1358.718	4000.0	18000.0	8398.4	Trill	6.671643	9.861026	43.418126	2.787641
79	Spectrogram 1	2	1395.220	1395.492	4000.0	18000.0	7617.2	Trill	5.781841	10.529853	49.373362	2.954698
80	Spectrogram 1	2	1417.622	1417.858	4000.0	18000.0	8007.8	Trill	6.672109	10.244401	56.505695	3.696862
81	Spectrogram 1	2	1424.924	1424.962	4000.0	18000.0	7812.5	Trill	5.357909	6.703852	37.354136	1.827450
82	Spectrogram 1	5	1433.816	1433.890	4000.0	18000.0	7031.2	Trill	0.926879	4.872272	28.704002	0.421343
306	Spectrogram 1	5	1434.150	1434.194	3712.9	17326.7	7421.9	Trill	0	0	0	0
307	Spectrogram 1	5	1434.490	1434.568	2970.3	18564.4	7617.2	P-peep	0	0	0	0
83	Spectrogram 1	5	1452.584	1454.824	4000.0	18000.0	8593.7	Phee	0.367392	4.763388	75.872956	0.272003
84	Spectrogram 1	5	1459.137	1459.720	2000.0	15250.0	6835.9	Trill	0	0	0	0
85	Spectrogram 1	6	1459.892	1460.995	2500.0	17500.0	7421.9	Phee	0	0	0	0
86	Spectrogram 1	6	1474.544	1474.642	4000.0	18000.0	8007.8	Trill	-2.592368	11.978905	46.468041	2.708505
87	Spectrogram 1	6	1474.770	1474.820	3250.0	17750.0	8593.7	Trill	0	0	0	0
88	Spectrogram 1	6	1474.874	1474.954	4000.0	18000.0	8984.4	Trill	-6.702037	11.092467	37.300237	3.055233
89	Spectrogram 1	6	1474.976	1475.056	4000.0	18000.0	9179.7	Trill	-8.609512	11.796713	37.762739	3.251991
90	Spectrogram 1	6	1475.084	1475.152	4000.0	18000.0	9179.7	Trillphee	-6.730526	10.727132	33.074397	1.696152
91	Spectrogram 1	6	1475.414	1475.722	4000.0	18000.0	8984.4	Trillphee	-5.509125	9.920892	49.842530	2.656801
92	Spectrogram 1	6	1475.984	1476.058	4000.0	18000.0	8203.1	Trill	-2.584771	5.026241	57.609208	1.767807
93	Spectrogram 1	6	1476.212	1476.322	4000.0	18000.0	8007.8	Phee	-3.268671	6.973717	59.797881	2.359414
94	Spectrogram 1	6	1476.368	1476.568	4000.0	18000.0	8398.4	Trill	-2.839155	5.788395	56.520574	1.845119
95	Spectrogram 1	5	1476.884	1476.964	4000.0	18000.0	7617.2	Trill	4.137127	11.206728	43.704878	2.774583
96	Spectrogram 1	6	1492.478	1492.966	4000.0	18000.0	6835.9	Trill	-2.496604	4.355071	57.189085	1.370641
97	Spectrogram 1	6	1493.678	1493.800	4000.0	18000.0	8398.4	P-peep	-4.249029	4.872525	70.287005	2.292868
98	Spectrogram 1	2	1500.653	1500.759	1500.0	18500.0	7617.2	Trill	0	0	0	0
99	Spectrogram 1	2	1520.844	1521.170	4000.0	18000.0	8398.4	Trill	8.565405	13.781492	64.760082	4.822455
100	Spectrogram 1	6	1523.162	1523.506	3250.0	21250.0	6250.0	Trill	0	0	0	0
101	Spectrogram 1	2	1569.588	1569.686	4000.0	18000.0	7617.2	Trill	5.379685	9.623986	34.757828	1.504051
102	Spectrogram 1	1	1611.376	1611.474	4000.0	18000.0	8203.1	Trill	4.972818	8.153817	44.291786	2.333624
103	Spectrogram 1	5	1685.638	1685.973	4000.0	18000.0	7031.2	Trill	16.086804	27.776139	32.596126	5.754823
104	Spectrogram 1	5	1686.029	1686.234	4250.0	18000.0	8203.1	Trill	0	0	0	0
105	Spectrogram 1	5	1686.287	1686.480	5000.0	18750.0	8203.1	P-peep	0	0	0	0
106	Spectrogram 1	5	1686.516	1686.702	5250.0	15750.0	8398.4	P-peep	0	0	0	0
107	Spectrogram 1	5	1686.748	1686.844	6000.0	14750.0	8398.4	P-peep	0	0	0	0
108	Spectrogram 1	5	1686.890	1686.980	4250.0	15000.0	8398.4	P-peep	0	0	0	0
109	Spectrogram 1	5	1687.033	1687.129	4750.0	16250.0	8398.4	P-peep	0	0	0	0
110	Spectrogram 1	6	1688.026	1688.741	4000.0	18000.0	5859.4	Phee	-5.368599	6.476508	67.157218	2.721860
111	Spectrogram 1	2	1703.966	1704.070	4000.0	18000.0	7812.5	Trill	6.016912	9.613948	42.548883	2.522497
112	Spectrogram 1	2	1719.728	1719.862	4000.0	18000.0	8203.1	Trill	5.326330	10.932514	44.766254	2.486251
113	Spectrogram 1	1	1732.808	1733.074	4000.0	18000.0	7617.2	Trill	7.370165	12.314932	63.576394	4.321237
114	Spectrogram 1	6	1739.006	1740.262	4000.0	18000.0	7812.5	Trillphee	-4.509242	5.897286	73.304571	1.800320
115	Spectrogram 1	6	1740.878	1740.982	4000.0	18000.0	7031.2	P-peep	-4.181910	4.242595	42.533794	1.169930
116	Spectrogram 1	5	1748.377	1748.841	1750.0	15500.0	6640.6	Trill	0	0	0	0
117	Spectrogram 1	5	1748.983	1749.089	2500.0	17750.0	7226.6	Trill	0	0	0	0
118	Spectrogram 1	5	1749.271	1749.344	3500.0	17250.0	7226.6	P-peep	0	0	0	0
119	Spectrogram 1	6	1751.378	1751.743	3750.0	17000.0	7031.2	Trill	0	0	0	0
120	Spectrogram 1	2	1760.366	1760.728	4000.0	18000.0	7812.5	Trill	8.996574	15.894835	74.876506	5.448628
121	Spectrogram 1	5	1767.187	1767.271	1063.8	17287.2	6835.9	Trill	0	0	0	0
122	Spectrogram 1	5	1767.426	1767.496	1329.8	17287.2	7031.2	Trill	0	0	0	0
124	Spectrogram 1	5	1767.876	1767.920	2659.6	17021.3	7617.2	P-peep	0	0	0	0
125	Spectrogram 1	6	1787.804	1787.896	4000.0	18000.0	5468.7	Phee	-3.555922	4.655682	63.039491	1.389021
126	Spectrogram 1	6	1788.014	1788.094	4000.0	18000.0	6250.0	P-peep	-2.690233	4.124193	68.345549	1.055870
127	Spectrogram 1	6	1788.200	1788.310	4000.0	18000.0	15234.4	P-peep	-3.003806	4.167591	52.149453	1.127905
128	Spectrogram 1	6	1788.530	1788.598	4000.0	18000.0	5664.1	P-peep	-3.147633	5.007288	74.871744	1.834043
129	Spectrogram 1	6	1788.710	1788.784	4000.0	18000.0	6054.7	P-peep	-3.098103	4.275550	65.459936	1.502384
130	Spectrogram 1	6	1788.884	1789.000	4000.0	18000.0	6445.3	P-peep	-3.356210	3.938781	52.667819	1.176573
131	Spectrogram 1	1	1801.224	1801.574	4000.0	18000.0	8007.8	Trill	7.130792	13.761924	58.947759	3.998576
132	Spectrogram 1	2	1803.720	1804.082	4000.0	18000.0	7617.2	Trill	8.042880	13.326792	55.751298	4.134217
133	Spectrogram 1	2	1823.274	1823.624	4000.0	18000.0	6640.6	Trill	6.134070	13.282007	48.100949	2.992577
134	Spectrogram 1	2	1848.558	1848.650	4000.0	18000.0	7226.6	Trill	6.651073	10.296102	35.605423	1.875518
135	Spectrogram 1	2	2217.940	2218.026	4000.0	18000.0	6835.9	Trill	6.657421	12.150379	44.322407	2.863827
136	Spectrogram 1	2	2312.732	2313.034	4000.0	18000.0	7617.2	Trill	6.445350	10.978138	54.962924	3.527497
137	Spectrogram 1	2	2352.029	2352.125	1315.8	18684.2	8398.4	Trill	0	0	0	0
138	Spectrogram 1	2	2354.833	2354.927	2368.4	17105.3	7226.6	Trill	0	0	0	0
139	Spectrogram 1	2	2355.026	2355.076	4000.0	18000.0	6445.3	Trill	5.130149	6.944075	36.189658	1.637576
140	Spectrogram 1	2	2356.940	2357.056	4000.0	18000.0	7031.2	Trill	5.152964	9.238179	37.252293	1.766019
141	Spectrogram 1	2	2369.912	2370.016	4000.0	18000.0	6835.9	Trill	6.561849	12.644413	45.688047	2.949451
142	Spectrogram 1	2	2370.056	2370.328	4000.0	18000.0	6835.9	Trill	5.890143	8.085767	32.725104	1.263594
143	Spectrogram 1	6	2384.396	2384.500	4000.0	18000.0	6835.9	Trill	-5.764027	8.376272	49.913217	2.861681
144	Spectrogram 1	6	2384.605	2384.741	3421.1	16842.1	6835.9	Trill	0	0	0	0
145	Spectrogram 1	6	2391.404	2391.898	4000.0	18000.0	6835.9	Trill	-1.076105	3.824371	56.849935	0.717136
146	Spectrogram 1	6	2410.224	2410.304	4000.0	18000.0	7031.2	Trill	-5.436654	10.368331	49.216716	3.659141
147	Spectrogram 1	6	2410.458	2410.514	4000.0	18000.0	7031.2	Trill	-4.565074	7.310771	32.493911	1.840117
148	Spectrogram 1	1	2411.160	2411.456	4000.0	18000.0	7421.9	Trill	7.120610	10.041537	55.066193	3.777806
149	Spectrogram 1	2	2412.492	2412.638	4000.0	18000.0	6640.6	Trill	11.570063	17.697815	68.272279	5.995286
150	Spectrogram 1	6	2434.502	2434.886	4000.0	18000.0	7226.6	Trill	-2.165143	4.619816	44.598553	1.102320
151	Spectrogram 1	6	2434.974	2435.054	4000.0	18000.0	15039.1	Trill	-2.789162	3.956870	39.396598	0.547642
152	Spectrogram 1	6	2448.972	2449.034	4000.0	18000.0	9375.0	Twitter	-1.590864	2.866604	48.108572	0.741312
153	Spectrogram 1	6	2449.092	2449.142	4000.0	18000.0	7617.2	Twitter	-3.876927	7.583571	56.650432	3.498326
154	Spectrogram 1	6	2449.212	2449.310	4000.0	18000.0	7617.2	Twitter	-3.263619	6.078669	41.019139	2.116928
155	Spectrogram 1	6	2449.332	2449.424	4000.0	18000.0	8984.4	Twitter	-2.483435	5.727741	43.853656	1.703260
156	Spectrogram 1	6	2449.446	2449.550	4000.0	18000.0	9570.3	Twitter	-3.366459	5.768503	51.364671	2.079831
157	Spectrogram 1	6	2449.662	2449.700	4000.0	18000.0	8203.1	Trill	-2.171189	2.369186	48.803466	0.608883
158	Spectrogram 1	6	2452.068	2452.640	4000.0	18000.0	7031.2	Trill	-4.557839	7.036853	39.376838	1.059141
159	Spectrogram 1	6	2460.678	2461.058	4000.0	18000.0	4101.6	Trill	-1.892829	2.912921	69.090422	1.128352
160	Spectrogram 1	2	2463.438	2463.854	4000.0	18000.0	8007.8	Trill	7.516218	11.756542	49.905729	3.567901
161	Spectrogram 1	1	2464.548	2464.827	1842.1	16578.9	2929.7	Trill	0	0	0	0
162	Spectrogram 1	2	2479.236	2479.580	4000.0	18000.0	7421.9	Trill	8.903287	13.593013	62.097519	4.797532
163	Spectrogram 1	2	2491.974	2492.120	4000.0	18000.0	7031.2	Trill	7.993080	13.249731	55.605931	4.108601
164	Spectrogram 1	5	2494.785	2494.902	2631.6	18421.1	8007.8	Trill	0	0	0	0
165	Spectrogram 1	5	2495.033	2496.012	4000.0	18000.0	7031.2	Trillphee	7.883346	16.356794	35.577404	2.624257
166	Spectrogram 1	5	2496.222	2497.100	4000.0	18000.0	7421.9	Phee	1.522668	3.942312	54.560940	0.705408
167	Spectrogram 1	6	2530.201	2531.504	4000.0	18000.0	7226.6	Trillphee	-3.366080	4.412490	56.940068	1.415064
309	Spectrogram 1	6	2531.610	2532.071	1980.2	17574.3	8007.8	Phee				
308	Spectrogram 1	6	2532.365	2532.734	3960.4	18069.3	8007.8	Phee				
168	Spectrogram 1	6	2574.262	2574.354	4000.0	18000.0	7617.2	Trill	-3.596368	3.974230	36.584012	1.122017
169	Spectrogram 1	6	2577.706	2578.242	4000.0	18000.0	7226.6	Trill	-3.622347	4.060511	52.432603	1.953618
170	Spectrogram 1	6	2578.306	2578.434	4000.0	18000.0	6250.0	Phee	-1.645983	4.229256	70.300316	0.855678
171	Spectrogram 1	6	2578.462	2578.602	4000.0	18000.0	6445.3	Phee	-2.462129	3.172948	60.124633	0.602016
172	Spectrogram 1	2	2584.222	2584.590	4000.0	18000.0	6640.6	Trill	4.762931	8.866898	36.135162	1.545701
173	Spectrogram 1	2	2594.101	2594.178	1822.9	18750.0	7812.5	Trill	0	0	0	0
174	Spectrogram 1	2	2594.248	2594.316	4000.0	18000.0	6445.3	Trill	6.076626	9.260853	35.681017	1.774172
175	Spectrogram 1	6	2594.758	2594.868	4000.0	18000.0	9179.7	Trill	-2.600696	2.557687	60.973914	1.140196
176	Spectrogram 1	6	2639.360	2639.464	4000.0	18000.0	7226.6	Trill	-1.267217	2.534155	41.539679	0.329635
177	Spectrogram 1	6	2639.564	2639.632	4000.0	18000.0	7421.9	Trill	-2.466799	3.062519	47.038942	0.913794
178	Spectrogram 1	5	2654.429	2655.636	4000.0	18000.0	5664.1	Trillphee	2.137569	9.281665	57.498745	1.526535
179	Spectrogram 1	5	2655.847	2656.763	4000.0	18000.0	6835.9	Phee	2.667780	5.697663	51.648437	1.099909
180	Spectrogram 1	1	2668.952	2669.122	4000.0	18000.0	7617.2	Trill	6.452648	11.638826	55.302335	3.549019
181	Spectrogram 1	2	2685.860	2686.114	4000.0	18000.0	8398.4	Trill	5.222073	9.980742	50.976185	2.840870
182	Spectrogram 1	2	2698.976	2699.350	4000.0	18000.0	7617.2	Trill	5.167166	13.857782	45.835339	2.507157
183	Spectrogram 1	6	2701.098	2701.220	4000.0	18000.0	7031.2	Trill	-6.699123	10.434578	38.156022	2.318624
184	Spectrogram 1	6	2701.254	2701.610	4000.0	18000.0	7226.6	Trill	-2.739344	5.630759	37.000469	1.008340
185	Spectrogram 1	5	2703.864	2704.197	4000.0	18000.0	7031.2	Phee	6.365370	18.426976	30.042013	2.406549
186	Spectrogram 1	6	2736.852	2737.166	4000.0	18000.0	8203.1	Trill	-2.845277	2.609957	59.423578	1.099075
187	Spectrogram 1	1	2738.028	2738.264	4000.0	18000.0	7812.5	Trill	6.662679	9.906718	53.790516	3.539575
188	Spectrogram 1	2	2741.034	2741.378	4000.0	18000.0	7812.5	Phee	5.205423	9.197574	53.754425	2.979961
189	Spectrogram 1	6	2742.180	2743.172	4000.0	18000.0	7226.6	Trillphee	-1.833041	3.569640	59.361926	0.920909
190	Spectrogram 1	2	2744.124	2744.252	4000.0	18000.0	8203.1	Trill	5.374784	8.229606	44.752036	2.501259
191	Spectrogram 1	2	2745.078	2745.104	4000.0	18000.0	8203.1	P-peep	4.398769	5.611748	34.005886	1.204446
192	Spectrogram 1	2	2747.196	2747.330	4000.0	18000.0	7617.2	Trill	7.671897	13.485975	49.774714	3.606153
193	Spectrogram 1	1	2758.830	2759.216	4000.0	18000.0	7226.6	Trill	13.860188	18.863041	102.529647	8.226720
194	Spectrogram 1	1	2762.472	2762.576	4000.0	18000.0	7617.2	Trill	11.279410	15.269211	82.572371	6.594456
195	Spectrogram 1	1	2762.748	2762.816	4000.0	18000.0	7812.5	Trill	5.514532	10.556138	45.314461	2.588480
196	Spectrogram 1	1	2762.862	2762.918	4000.0	18000.0	7812.5	Twitter	6.287190	11.801169	48.709839	3.085917
197	Spectrogram 1	1	2762.970	2763.038	4000.0	18000.0	7617.2	Twitter	7.603756	13.689476	52.170187	3.756262
198	Spectrogram 1	1	2763.078	2763.170	4000.0	18000.0	7617.2	Twitter	6.840455	12.748040	47.556208	3.181491
199	Spectrogram 1	1	2763.186	2763.254	4000.0	18000.0	7617.2	Twitter	9.624943	17.570107	57.318081	4.735463
200	Spectrogram 1	1	2763.288	2763.362	4000.0	18000.0	7617.2	Twitter	6.662238	13.347513	56.167260	3.674724
201	Spectrogram 1	1	2763.390	2763.428	4000.0	18000.0	6835.9	Trill	4.838637	8.271975	50.443397	2.660885
202	Spectrogram 1	2	2768.430	2768.864	4000.0	18000.0	8789.1	Trillphee	7.693843	13.193377	60.444688	4.284595
203	Spectrogram 1	2	2776.044	2776.106	4000.0	18000.0	6835.9	Trill	5.748528	10.308041	36.240047	1.781570
204	Spectrogram 1	6	2790.342	2790.584	4000.0	18000.0	8203.1	Trill	-3.695580	4.463650	35.611693	0.567564
205	Spectrogram 1	6	2790.612	2790.662	4000.0	18000.0	8398.4	Trill	-3.965504	3.492870	28.169576	0.503494
206	Spectrogram 1	6	2795.075	2796.307	4000.0	18000.0	8398.4	Trillphee	-1.911877	4.114692	43.716990	0.671597
207	Spectrogram 1	6	2803.942	2804.406	4000.0	18000.0	7617.2	Trill	-2.265658	3.359502	38.585096	0.649989
208	Spectrogram 1	6	2809.479	2810.724	4000.0	18000.0	8789.1	Trillphee	-3.665252	3.364955	68.705167	1.304491
209	Spectrogram 1	6	2816.458	2817.144	4000.0	18000.0	8789.1	Trillphee	-3.058969	2.207258	68.289811	1.022425
210	Spectrogram 1	5	2822.134	2822.216	2631.6	14210.5	5468.7	P-peep	0	0	0	0
211	Spectrogram 1	5	2822.354	2822.455	3157.9	17105.3	6250.0	P-peep	0	0	0	0
212	Spectrogram 1	5	2822.544	2822.607	2368.4	18157.9	6445.3	P-peep	0	0	0	0
213	Spectrogram 1	6	2822.986	2823.840	4000.0	18000.0	6054.7	Phee	-1.525323	3.560359	91.922416	0.966103
311	Spectrogram 1	6	2825.321	2826.176	3217.8	17326.7	7812.5	Phee	0	0	0	0
312	Spectrogram 1	6	2826.295	2826.993	4703.0	17079.2	5468.7	Phee	0	0	0	0
214	Spectrogram 1	2	2848.894	2849.244	4000.0	18000.0	7812.5	Trill	6.817031	12.566413	49.886909	3.343084
215	Spectrogram 1	5	2849.692	2849.736	4000.0	18000.0	6445.3	Trill	15.866483	14.220937	30.851156	6.102531
216	Spectrogram 1	5	2860.349	2860.424	3684.2	17894.7	6250.0	Twitter	0	0	0	0
217	Spectrogram 1	5	2860.498	2860.632	4000.0	18000.0	6250.0	Twitter	0.527259	5.987461	44.693168	0.336234
218	Spectrogram 1	5	2860.665	2860.761	2894.7	17631.6	6250.0	Twitter	0	0	0	0
219	Spectrogram 1	5	2860.798	2860.962	4000.0	18000.0	5859.4	Twitter	1.041718	4.767133	41.654240	0.553666
220	Spectrogram 1	5	2860.960	2861.364	4000.0	18000.0	5859.4	Twitter	2.437795	3.674455	50.351681	1.052438
221	Spectrogram 1	5	2866.630	2867.059	4000.0	18000.0	6054.7	Trill	17.346171	18.680730	32.314989	5.632314
222	Spectrogram 1	2	2867.536	2868.060	4000.0	18000.0	6640.6	Trill	5.539352	12.420341	47.584643	2.753771
223	Spectrogram 1	6	2891.944	2892.396	4000.0	18000.0	8007.8	Trill	-0.681522	2.486516	49.966168	0.344217
224	Spectrogram 1	2	2894.914	2895.102	4000.0	18000.0	7226.6	Trill	5.943054	12.641746	42.476471	2.494642
225	Spectrogram 1	6	2909.558	2910.100	4000.0	18000.0	4101.6	Trill	-1.580141	2.527581	36.192887	0.580357
