Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
40	Spectrogram 1	3	64.764	64.842	600.0	21400.0	10156.2	Tse
41	Spectrogram 1	3	66.423	66.824	3000.0	14200.0	8398.4	Trill
42	Spectrogram 1	3	72.953	73.031	400.0	18200.0	8007.8	Sa-peep
43	Spectrogram 1	3	73.139	73.769	0.0	24800.0	195.3	Others
44	Spectrogram 1	3	84.989	85.225	2000.0	17000.0	8789.1	Trill
45	Spectrogram 1	3	90.525	91.305	5649.6	11116.9	8398.4	Phee
46	Spectrogram 1	1	101.027	101.928	2000.0	16200.0	8789.1	P-peep string
47	Spectrogram 1	3	117.058	117.175	0.0	14444.4	195.3	Sd-peep
48	Spectrogram 1	3	117.182	117.631	0.0	18699.2	195.3	Others
49	Spectrogram 1	4	118.618	118.860	0.0	19400.0	195.3	Trill
50	Spectrogram 1	3	123.459	123.553	2235.8	18292.7	10546.9	Tse
51	Spectrogram 1	3	124.246	124.324	0.0	19105.7	195.3	Tse
52	Spectrogram 1	3	124.902	124.984	0.0	21951.2	195.3	Tse
53	Spectrogram 1	3	126.824	126.903	0.0	18902.4	195.3	Tse
54	Spectrogram 1	4	145.228	146.473	0.0	23058.3	195.3	Twitter
55	Spectrogram 1	3	146.835	146.973	6014.1	12028.1	8984.4	T-peep
56	Spectrogram 1	3	148.317	148.557	3644.9	12939.3	8203.1	Trill
57	Spectrogram 1	3	149.350	150.245	2184.5	18203.9	8984.4	Phee
58	Spectrogram 1	3	152.723	154.571	0.0	20631.1	8398.4	Phee
59	Spectrogram 1	4	159.518	159.580	0.0	16262.1	195.3	Sd-peep
60	Spectrogram 1	4	163.992	164.426	242.7	21601.9	585.9	Trill
61	Spectrogram 1	3	164.779	165.510	242.7	19902.9	8203.1	P-peep string
62	Spectrogram 1	3	165.533	166.105	0.0	15291.3	195.3	Phee
63	Spectrogram 1	3	166.137	166.229	0.0	14077.7	195.3	P-peep
64	Spectrogram 1	3	169.230	169.292	0.0	16262.1	195.3	T-peep string
65	Spectrogram 1	3	175.233	175.374	1456.3	13592.2	8789.1	T-peep string
66	Spectrogram 1	3	178.385	178.516	1941.7	14077.7	8007.8	P-peep string
67	Spectrogram 1	3	178.549	180.266	0.0	19902.9	8398.4	Phee
68	Spectrogram 1	3	185.386	187.127	0.0	22572.8	8203.1	Phee
69	Spectrogram 1	3	188.245	189.502	0.0	22330.1	8007.8	Phee
70	Spectrogram 1	4	193.102	194.419	0.0	22330.1	195.3	Twitter
71	Spectrogram 1	4	198.110	198.306	0.0	16262.1	195.3	T-peep
72	Spectrogram 1	2	200.194	200.460	4000.0	18000.0	7812.5	Trill
73	Spectrogram 1	4	205.087	205.328	242.7	19417.5	390.6	Trill
74	Spectrogram 1	3	209.566	209.821	1456.3	17961.2	8984.4	Trill
75	Spectrogram 1	1	218.298	218.540	0.0	21359.2	195.3	Phee
76	Spectrogram 1	1	218.592	220.277	0.0	20873.8	195.3	Phee
77	Spectrogram 1	4	221.312	222.315	242.7	16019.4	6250.0	Trillphee
78	Spectrogram 1	4	222.514	223.487	0.0	19660.2	195.3	Phee
79	Spectrogram 1	4	223.644	224.450	0.0	19174.8	195.3	Phee
80	Spectrogram 1	4	233.666	235.113	0.0	22087.4	195.3	Twitter
81	Spectrogram 1	4	235.188	235.410	0.0	18932.0	195.3	Phee
82	Spectrogram 1	4	235.485	237.049	0.0	20631.1	195.3	Phee
83	Spectrogram 1	4	237.245	238.489	0.0	20631.1	195.3	Phee
84	Spectrogram 1	2	262.420	263.468	4000.0	18000.0	9179.7	Phee
85	Spectrogram 1	2	263.984	265.160	4000.0	18000.0	8789.1	Phee
86	Spectrogram 1	4	265.729	267.202	0.0	22087.4	195.3	Twitter
87	Spectrogram 1	4	267.271	268.741	0.0	20388.3	195.3	Phee
88	Spectrogram 1	4	268.891	269.894	0.0	16747.6	195.3	Phee
89	Spectrogram 1	4	289.028	289.296	0.0	19417.5	195.3	Trill
90	Spectrogram 1	4	294.125	294.191	0.0	18932.0	195.3	T-peep
91	Spectrogram 1	1	297.108	299.022	4000.0	18000.0	7812.5	Phee
92	Spectrogram 1	4	304.660	304.899	0.0	20145.6	195.3	Trill
93	Spectrogram 1	4	313.195	314.309	0.0	21359.2	195.3	Twitter
94	Spectrogram 1	4	320.016	320.199	0.0	21116.5	195.3	Trill
95	Spectrogram 1	4	347.115	347.396	242.7	18446.6	390.6	Trill
96	Spectrogram 1	4	348.599	348.678	1093.5	14761.8	4882.8	T-peep
97	Spectrogram 1	4	358.442	358.539	2369.2	9841.2	4492.2	T-peep
98	Spectrogram 1	3	358.544	360.543	2186.9	11116.9	8203.1	Phee
99	Spectrogram 1	4	360.871	361.808	0.0	19417.5	195.3	Twitter
100	Spectrogram 1	4	371.740	371.852	4000.0	18000.0	4882.8	T-peep
101	Spectrogram 1	1	379.710	381.381	0.0	19902.9	195.3	Phee
102	Spectrogram 1	4	382.274	382.364	4000.0	18000.0	4101.6	T-peep
103	Spectrogram 1	3	395.632	395.928	5102.8	10570.2	8398.4	Phee
104	Spectrogram 1	4	396.829	397.172	0.0	20873.8	195.3	Trill
105	Spectrogram 1	3	401.122	401.316	4000.0	18000.0	8984.4	Trill
106	Spectrogram 1	3	404.408	404.832	2184.5	17233.0	8203.1	Trill
107	Spectrogram 1	3	405.764	405.939	5649.6	11481.4	8398.4	T-peep
108	Spectrogram 1	1	407.897	408.935	242.7	19174.8	8007.8	Phee
109	Spectrogram 1	1	409.000	409.771	0.0	21601.9	195.3	Phee
110	Spectrogram 1	2	411.410	411.474	4000.0	18000.0	7421.9	T-peep
111	Spectrogram 1	3	411.436	411.550	4000.0	18000.0	8398.4	P-peep
112	Spectrogram 1	2	411.726	411.800	4000.0	18000.0	7226.6	T-peep
113	Spectrogram 1	4	413.389	413.644	1456.3	21844.7	10156.2	Trill
114	Spectrogram 1	2	413.592	413.886	0.0	18203.9	195.3	Trill
115	Spectrogram 1	3	416.640	416.718	5831.8	10752.4	8593.7	P-peep
116	Spectrogram 1	3	416.838	417.614	4738.3	10387.9	8203.1	Phee
117	Spectrogram 1	2	417.754	417.974	4000.0	18000.0	6640.6	Trill
118	Spectrogram 1	3	418.590	418.822	1941.7	16262.1	8789.1	Trill
119	Spectrogram 1	2	419.436	419.502	4000.0	18000.0	6835.9	T-peep
120	Spectrogram 1	3	421.661	422.022	3280.4	12392.6	8398.4	Trill
121	Spectrogram 1	3	426.188	426.429	6378.5	10205.7	8593.7	Trill
122	Spectrogram 1	4	426.997	427.130	0.0	19174.8	195.3	T-peep
123	Spectrogram 1	3	432.037	432.520	0.0	17475.7	195.3	Trill
124	Spectrogram 1	3	432.845	432.880	2427.2	18203.9	8984.4	Sa-peep
125	Spectrogram 1	3	434.673	434.732	1456.3	22087.4	8007.8	Sa-peep
126	Spectrogram 1	3	436.702	436.774	242.7	18689.3	9765.6	Sa-peep
127	Spectrogram 1	3	437.708	437.793	0.0	21359.2	195.3	Sa-peep
128	Spectrogram 1	3	438.356	438.444	0.0	22087.4	195.3	Tse
129	Spectrogram 1	3	439.169	439.248	0.0	21601.9	195.3	Sd-peep
130	Spectrogram 1	4	440.787	441.156	0.0	21359.2	195.3	Trill
131	Spectrogram 1	3	445.367	445.622	0.0	18932.0	195.3	Trill
132	Spectrogram 1	3	445.743	445.795	0.0	20388.3	195.3	Sa-peep
133	Spectrogram 1	4	446.173	446.378	0.0	20631.1	195.3	Trill
134	Spectrogram 1	3	446.693	446.745	0.0	20873.8	195.3	Tse
135	Spectrogram 1	3	448.120	448.179	0.0	17718.4	195.3	Sa-peep
136	Spectrogram 1	3	448.666	448.718	4000.0	18000.0	9179.7	Tse
137	Spectrogram 1	3	448.907	449.194	0.0	16504.9	195.3	Trill
138	Spectrogram 1	3	449.789	449.847	728.2	18689.3	9179.7	Tse
139	Spectrogram 1	3	450.278	450.713	728.2	16747.6	8789.1	Trill
140	Spectrogram 1	3	451.971	452.655	3827.1	11845.9	8398.4	Phee
141	Spectrogram 1	4	467.984	468.951	0.0	22815.5	195.3	Twitter
142	Spectrogram 1	4	472.635	472.906	0.0	20631.1	195.3	Trill
143	Spectrogram 1	2	473.188	473.515	0.0	16990.3	195.3	Trill
144	Spectrogram 1	3	475.099	475.415	2184.5	16990.3	8984.4	P-peep string
145	Spectrogram 1	1	484.445	484.931	0.0	16990.3	195.3	Trill
146	Spectrogram 1	4	485.091	486.215	0.0	24271.8	195.3	Twitter
147	Spectrogram 1	2	488.752	489.118	4000.0	18000.0	7812.5	Trill
148	Spectrogram 1	3	491.587	492.727	5285.1	12210.3	8398.4	Phee
149	Spectrogram 1	1	494.048	495.854	4191.6	12210.3	8593.7	Phee
150	Spectrogram 1	2	498.121	498.379	242.7	14320.4	390.6	Trill
151	Spectrogram 1	2	500.000	501.278	4000.0	18000.0	8789.1	Phee
152	Spectrogram 1	2	501.970	503.338	4000.0	18000.0	9179.7	Phee
153	Spectrogram 1	3	506.902	507.086	4000.0	18000.0	8789.1	Phee
154	Spectrogram 1	3	517.951	518.359	1456.3	16504.9	8203.1	Phee
155	Spectrogram 1	3	523.868	524.015	1213.6	14805.8	7812.5	Phee
156	Spectrogram 1	3	525.074	525.593	3398.1	16262.1	8203.1	Trillphee
157	Spectrogram 1	3	530.794	531.464	6014.1	10752.4	8007.8	Phee
158	Spectrogram 1	1	537.099	537.372	4556.1	10934.6	8203.1	P-peep
159	Spectrogram 1	1	537.446	537.718	5102.8	10023.4	8203.1	P-peep
160	Spectrogram 1	3	538.940	540.612	4556.1	11116.9	8007.8	Phee
161	Spectrogram 1	3	553.328	553.716	4000.0	18000.0	8398.4	Phee
162	Spectrogram 1	3	554.748	555.898	4000.0	18000.0	8398.4	Phee
163	Spectrogram 1	3	568.695	570.344	0.0	18446.6	195.3	Trillphee
164	Spectrogram 1	4	570.972	571.471	0.0	21844.7	195.3	Twitter
165	Spectrogram 1	4	577.510	578.803	0.0	22815.5	195.3	Twitter
166	Spectrogram 1	3	584.756	586.431	0.0	22087.4	195.3	Phee
167	Spectrogram 1	2	601.408	601.498	4000.0	18000.0	7421.9	T-peep
168	Spectrogram 1	2	601.570	601.628	4000.0	18000.0	7421.9	T-peep
169	Spectrogram 1	4	636.840	638.025	0.0	19174.8	195.3	Twitter
170	Spectrogram 1	4	638.092	639.265	0.0	18446.6	195.3	Phee
171	Spectrogram 1	2	652.998	653.252	4000.0	18000.0	7812.5	Trill
172	Spectrogram 1	2	657.254	658.005	0.0	20873.8	195.3	Trillphee
173	Spectrogram 1	2	666.148	666.490	3462.6	10752.4	7617.2	Trill
174	Spectrogram 1	3	684.945	686.904	0.0	20388.3	8203.1	Phee
175	Spectrogram 1	3	687.705	688.867	0.0	21601.9	8203.1	Phee
176	Spectrogram 1	4	689.578	691.283	0.0	23301.0	195.3	Twitter
177	Spectrogram 1	3	694.394	695.924	4000.0	18000.0	8203.1	Phee
178	Spectrogram 1	3	696.876	697.183	728.2	15291.3	6445.3	P-peep string
179	Spectrogram 1	3	698.021	698.210	485.4	17718.4	6250.0	P-peep
180	Spectrogram 1	3	698.729	700.294	1456.3	20873.8	7812.5	Phee
181	Spectrogram 1	2	707.687	709.137	0.0	23301.0	6445.3	Twitter
182	Spectrogram 1	4	709.679	709.826	0.0	21601.9	195.3	Trill
183	Spectrogram 1	4	709.901	710.737	0.0	22815.5	195.3	Twitter
184	Spectrogram 1	4	723.119	723.448	0.0	21601.9	195.3	Trill
185	Spectrogram 1	2	727.145	727.252	0.0	21226.4	195.3	P-peep
186	Spectrogram 1	4	750.628	751.706	0.0	22330.1	195.3	Twitter
187	Spectrogram 1	4	768.721	768.799	485.4	20145.6	7226.6	T-peep
188	Spectrogram 1	4	768.910	769.661	0.0	20145.6	195.3	Twitter
189	Spectrogram 1	2	771.566	771.704	4000.0	18000.0	7421.9	Trill
190	Spectrogram 1	4	782.535	782.822	0.0	21359.2	195.3	Trill
191	Spectrogram 1	4	783.342	783.436	0.0	8737.9	195.3	T-peep
192	Spectrogram 1	2	789.034	789.108	4000.0	18000.0	7421.9	T-peep
193	Spectrogram 1	4	795.157	796.016	0.0	22572.8	195.3	Twitter
194	Spectrogram 1	4	807.529	808.659	0.0	24271.8	195.3	Twitter
195	Spectrogram 1	3	815.406	817.204	4000.0	18000.0	8007.8	Phee
196	Spectrogram 1	4	822.832	823.955	0.0	24757.3	195.3	Twitter
197	Spectrogram 1	4	831.942	832.935	0.0	21359.2	195.3	Twitter
198	Spectrogram 1	4	851.309	852.181	0.0	23058.3	195.3	Twitter
199	Spectrogram 1	4	862.739	864.235	0.0	21844.7	195.3	Twitter
200	Spectrogram 1	4	865.730	866.099	0.0	20145.6	195.3	Trill
201	Spectrogram 1	4	871.967	873.152	0.0	23543.7	195.3	Twitter
202	Spectrogram 1	3	874.230	875.970	4000.0	18000.0	8593.7	Phee
203	Spectrogram 1	1	893.696	893.993	0.0	15048.5	195.3	P-peep string
204	Spectrogram 1	1	894.052	894.708	970.9	15291.3	8398.4	Phee
205	Spectrogram 1	4	904.649	905.681	0.0	23058.3	195.3	Twitter
206	Spectrogram 1	3	912.430	914.268	4000.0	18000.0	8593.7	Phee
207	Spectrogram 1	1	920.610	921.194	0.0	16019.4	195.3	P-peep string
208	Spectrogram 1	1	921.227	922.752	242.7	19417.5	8789.1	Phee
209	Spectrogram 1	4	935.399	936.705	0.0	23543.7	195.3	Twitter
210	Spectrogram 1	4	941.902	942.118	0.0	15048.5	195.3	Trill
211	Spectrogram 1	4	946.882	947.134	4000.0	18000.0	10156.2	Trill
212	Spectrogram 1	2	947.092	947.402	0.0	17233.0	195.3	Trill
213	Spectrogram 1	4	955.626	956.551	0.0	20518.9	195.3	Twitter
214	Spectrogram 1	4	979.209	979.493	0.0	20047.2	195.3	Trill
215	Spectrogram 1	1	992.538	992.701	235.8	14622.6	8203.1	T-peep
216	Spectrogram 1	1	992.921	993.012	3773.6	13207.5	8593.7	P-peep
217	Spectrogram 1	4	994.338	994.723	0.0	21698.1	195.3	Trill
218	Spectrogram 1	4	996.585	996.732	3066.0	15566.0	10156.2	T-peep
219	Spectrogram 1	4	997.478	997.563	235.8	17452.8	8984.4	T-peep
220	Spectrogram 1	1	998.536	998.709	0.0	17452.8	195.3	T-peep
221	Spectrogram 1	4	999.574	999.852	0.0	18867.9	195.3	Trill
222	Spectrogram 1	4	1009.426	1009.557	0.0	8962.3	195.3	T-peep
223	Spectrogram 1	4	1019.856	1020.046	3773.6	14858.5	9765.6	Trill
224	Spectrogram 1	4	1021.877	1021.952	3537.7	15566.0	9570.3	T-peep
225	Spectrogram 1	4	1028.230	1028.436	0.0	17924.5	195.3	Trill
226	Spectrogram 1	4	1037.951	1038.261	943.4	11556.6	6445.3	Trill
227	Spectrogram 1	4	1038.329	1038.871	707.5	19811.3	6640.6	P-peep string
228	Spectrogram 1	4	1039.145	1040.572	1886.8	20047.2	6835.9	Phee
229	Spectrogram 1	4	1069.403	1069.906	0.0	15566.0	195.3	T-peep string
230	Spectrogram 1	4	1070.200	1070.902	0.0	15094.3	195.3	P-peep string
231	Spectrogram 1	4	1076.152	1076.652	707.5	16273.6	5664.1	Trill
232	Spectrogram 1	4	1087.045	1088.597	0.0	22405.7	195.3	Twitter
233	Spectrogram 1	1	1096.434	1097.453	0.0	17688.7	195.3	Phee
234	Spectrogram 1	4	1110.724	1111.132	0.0	21698.1	195.3	Trill
235	Spectrogram 1	1	1111.968	1112.869	3280.4	11845.9	8593.7	Trillphee
236	Spectrogram 1	3	1115.782	1117.493	943.4	17217.0	8007.8	Phee
237	Spectrogram 1	3	1121.572	1123.590	4000.0	18000.0	8398.4	Phee
238	Spectrogram 1	4	1124.354	1125.608	0.0	20754.7	195.3	Twitter
239	Spectrogram 1	3	1130.928	1132.382	4000.0	18000.0	8203.1	Phee
240	Spectrogram 1	3	1134.028	1135.545	4000.0	18000.0	8203.1	Phee
241	Spectrogram 1	1	1143.851	1143.959	2830.2	14150.9	8593.7	T-peep
242	Spectrogram 1	4	1159.410	1161.219	0.0	22405.7	195.3	Twitter
243	Spectrogram 1	4	1164.242	1164.601	0.0	20990.6	195.3	Trill
244	Spectrogram 1	1	1168.810	1169.930	0.0	15801.9	195.3	Phee
245	Spectrogram 1	4	1174.633	1175.224	235.8	17924.5	9570.3	Trill
246	Spectrogram 1	4	1175.453	1175.880	1415.1	14150.9	6640.6	Trill
247	Spectrogram 1	1	1181.408	1181.666	3537.7	15801.9	8398.4	Trillphee
248	Spectrogram 1	1	1192.340	1192.452	1415.1	18160.4	8593.7	T-peep
249	Spectrogram 1	1	1192.533	1193.199	471.7	16981.1	8593.7	P-peep string
250	Spectrogram 1	3	1202.908	1202.970	4009.4	13679.2	7617.2	P-peep
251	Spectrogram 1	3	1203.038	1204.368	0.0	20283.0	8203.1	Phee
252	Spectrogram 1	4	1207.513	1207.951	707.5	16037.7	10156.2	Trill
253	Spectrogram 1	4	1209.948	1210.206	0.0	19575.5	195.3	Trill
254	Spectrogram 1	4	1210.964	1211.708	0.0	22405.7	195.3	Twitter
255	Spectrogram 1	1	1220.778	1220.908	5102.8	11481.4	8398.4	T-peep
256	Spectrogram 1	1	1220.993	1221.571	471.7	15094.3	8398.4	Phee
257	Spectrogram 1	1	1239.324	1240.304	0.0	17924.5	195.3	Trillphee
258	Spectrogram 1	1	1240.369	1240.689	1650.9	15566.0	8789.1	P-peep string
259	Spectrogram 1	3	1254.858	1254.962	4000.0	18000.0	7812.5	P-peep
260	Spectrogram 1	3	1255.030	1256.195	0.0	21962.6	8398.4	Phee
261	Spectrogram 1	4	1259.283	1259.394	0.0	15420.6	195.3	T-peep
262	Spectrogram 1	1	1267.632	1269.664	5285.1	13121.6	8593.7	Phee
263	Spectrogram 1	3	1276.392	1278.740	4000.0	18000.0	8398.4	Phee
264	Spectrogram 1	3	1286.748	1288.384	233.6	21729.0	8203.1	Phee
265	Spectrogram 1	3	1289.658	1291.082	4000.0	18000.0	8007.8	Phee
266	Spectrogram 1	3	1296.302	1297.576	4000.0	18000.0	8398.4	Phee
267	Spectrogram 1	3	1298.053	1298.128	1869.2	13551.4	7226.6	P-peep
268	Spectrogram 1	3	1299.161	1299.230	0.0	17523.4	195.3	P-peep
269	Spectrogram 1	3	1300.398	1301.628	4000.0	18000.0	8007.8	Phee
270	Spectrogram 1	4	1309.147	1310.267	0.0	21729.0	7226.6	Twitter
271	Spectrogram 1	4	1346.285	1347.226	0.0	20327.1	195.3	Twitter
272	Spectrogram 1	1	1351.642	1353.576	4000.0	18000.0	8593.7	Phee
273	Spectrogram 1	4	1356.100	1356.904	0.0	20327.1	195.3	Twitter
274	Spectrogram 1	4	1361.621	1361.807	0.0	18457.9	195.3	Trill
275	Spectrogram 1	1	1379.121	1381.070	3462.6	11663.6	8398.4	Phee
276	Spectrogram 1	4	1384.444	1384.735	0.0	18925.2	195.3	Trill
277	Spectrogram 1	4	1385.886	1386.885	0.0	22429.9	195.3	Twitter
278	Spectrogram 1	4	1399.149	1400.390	0.0	22663.6	195.3	Twitter
279	Spectrogram 1	4	1409.717	1410.357	0.0	17523.4	195.3	Trill
280	Spectrogram 1	4	1443.887	1445.203	0.0	20327.1	195.3	Twitter
281	Spectrogram 1	4	1447.890	1448.791	0.0	21495.3	195.3	Twitter
282	Spectrogram 1	4	1465.279	1466.775	0.0	22429.9	195.3	Twitter
283	Spectrogram 1	4	1474.638	1474.948	1168.2	19392.5	9765.6	Trill
284	Spectrogram 1	4	1484.962	1485.063	0.0	16588.8	195.3	T-peep
285	Spectrogram 1	2	1489.160	1489.502	5102.8	11845.9	8984.4	Trill
286	Spectrogram 1	3	1490.296	1491.331	2551.4	11299.1	8593.7	Trillphee
287	Spectrogram 1	4	1505.934	1506.009	0.0	12612.6	195.3	T-peep
288	Spectrogram 1	4	1512.147	1512.771	0.0	14864.9	195.3	T-peep string
289	Spectrogram 1	4	1515.244	1515.345	900.9	15090.1	9375.0	T-peep
290	Spectrogram 1	4	1516.651	1516.997	0.0	16216.2	195.3	T-peep string
291	Spectrogram 1	4	1525.699	1526.584	0.0	20945.9	195.3	Twitter
292	Spectrogram 1	4	1531.639	1532.661	0.0	22973.0	195.3	Twitter
293	Spectrogram 1	4	1540.565	1541.789	0.0	18918.9	8593.7	Twitter
294	Spectrogram 1	4	1545.380	1545.644	0.0	17342.3	195.3	Trill
295	Spectrogram 1	4	1591.423	1591.862	3280.4	13303.8	9765.6	T-peep string
296	Spectrogram 1	4	1598.164	1598.843	450.5	17567.6	6445.3	Trill
297	Spectrogram 1	4	1599.013	1599.555	0.0	20720.7	195.3	Trill
298	Spectrogram 1	4	1599.764	1600.332	0.0	18468.5	195.3	Phee
299	Spectrogram 1	1	1601.390	1601.521	0.0	16216.2	195.3	T-peep
300	Spectrogram 1	1	1601.703	1602.347	675.7	15765.8	8398.4	Phee
301	Spectrogram 1	1	1602.435	1602.484	2477.5	13738.7	8593.7	P-peep
302	Spectrogram 1	3	1602.451	1604.153	0.0	17567.6	195.3	Phee
303	Spectrogram 1	1	1612.626	1614.829	3280.4	11663.6	8593.7	Phee
304	Spectrogram 1	2	1618.045	1618.322	3462.6	10570.2	7812.5	Trill
305	Spectrogram 1	4	1624.759	1625.317	0.0	20495.5	195.3	Trill
306	Spectrogram 1	3	1626.644	1626.930	4000.0	18000.0	7226.6	Trill
307	Spectrogram 1	4	1629.301	1630.509	675.7	21846.8	6250.0	Twitter
308	Spectrogram 1	4	1630.590	1631.848	4000.0	18000.0	7031.2	Phee
309	Spectrogram 1	4	1632.010	1633.074	4000.0	18000.0	6445.3	Phee
310	Spectrogram 1	4	1645.402	1646.123	675.7	19819.8	6640.6	Sd-peep string
311	Spectrogram 1	4	1647.678	1648.181	0.0	21396.4	195.3	Trill
312	Spectrogram 1	3	1672.342	1672.796	4227.3	11528.9	8203.1	Trill
313	Spectrogram 1	4	1685.613	1686.880	0.0	22072.1	195.3	Twitter
314	Spectrogram 1	1	1706.820	1707.075	4054.1	13738.7	8398.4	Trillphee
315	Spectrogram 1	1	1707.130	1707.578	2927.9	15315.3	8593.7	P-peep string
316	Spectrogram 1	4	1712.387	1712.756	0.0	20945.9	195.3	Trill
317	Spectrogram 1	2	1713.932	1714.250	4000.0	18000.0	7617.2	Trill
318	Spectrogram 1	4	1722.650	1723.055	450.5	17342.3	585.9	Trill
319	Spectrogram 1	2	1749.167	1749.520	225.2	20045.0	6835.9	Trill
320	Spectrogram 1	4	1773.975	1774.184	0.0	16216.2	195.3	Sd-peep string
321	Spectrogram 1	3	1775.477	1775.699	0.0	17117.1	195.3	Trill
322	Spectrogram 1	3	1777.178	1777.573	0.0	15315.3	195.3	Trill
323	Spectrogram 1	2	1778.380	1778.622	4000.0	18000.0	8203.1	Trill
324	Spectrogram 1	4	1786.240	1786.694	0.0	21846.8	195.3	Sd-peep string
325	Spectrogram 1	4	1786.873	1788.146	0.0	16216.2	195.3	Sd-peep string
326	Spectrogram 1	4	1794.996	1796.837	0.0	12162.2	195.3	Sd-peep string
327	Spectrogram 1	4	1797.513	1797.559	0.0	14414.4	195.3	Sd-peep
328	Spectrogram 1	4	1804.595	1804.987	0.0	16216.2	195.3	T-peep string
329	Spectrogram 1	2	1805.712	1806.023	4000.0	18000.0	7421.9	Trill
330	Spectrogram 1	4	1809.427	1809.959	0.0	17117.1	195.3	T-peep string
331	Spectrogram 1	3	1813.958	1814.388	4000.0	18000.0	7812.5	Trill
332	Spectrogram 1	3	1819.699	1820.108	3153.2	15540.5	7617.2	Trill
333	Spectrogram 1	3	1828.961	1829.817	225.2	17117.1	8398.4	Phee
334	Spectrogram 1	4	1833.412	1833.487	0.0	15991.0	195.3	T-peep
335	Spectrogram 1	4	1835.742	1835.797	0.0	20045.0	195.3	Sd-peep
336	Spectrogram 1	4	1838.235	1838.934	0.0	18243.2	195.3	Sd-peep string
337	Spectrogram 1	4	1839.421	1840.149	0.0	17792.8	195.3	Sd-peep string
338	Spectrogram 1	2	1849.108	1849.590	4000.0	18000.0	7812.5	Trill
339	Spectrogram 1	3	1854.268	1855.313	3378.4	16666.7	8203.1	Trillphee
340	Spectrogram 1	4	1872.056	1872.105	0.0	14414.4	195.3	Sd-peep
341	Spectrogram 1	4	1872.353	1872.421	0.0	13288.3	195.3	Sd-peep
342	Spectrogram 1	4	1894.454	1895.496	0.0	18243.2	195.3	Sd-peep string
343	Spectrogram 1	3	1898.060	1898.123	384.3	14475.2	3710.9	T-peep
