Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
55	Spectrogram 1	1	318.768	318.818	4000.0	18000.0	7617.2	Trill	11.202199	11.057258	33.711933	1.616590
56	Spectrogram 1	1	318.882	318.932	4000.0	18000.0	4101.6	Trill	11.939377	10.853589	32.523462	1.438024
57	Spectrogram 1	1	326.694	326.786	4000.0	18000.0	7031.2	Trill	9.350690	11.567082	55.474654	3.324090
58	Spectrogram 1	1	335.874	336.134	4000.0	18000.0	6640.6	Trill	16.368075	19.960257	133.312149	7.668722
59	Spectrogram 1	1	340.542	341.204	4000.0	18000.0	6250.0	Trill	12.438198	17.535422	121.010153	6.224788
60	Spectrogram 1	1	354.126	354.374	4000.0	18000.0	6445.3	Trill	9.902062	17.346763	81.880752	4.479731
61	Spectrogram 1	1	360.978	361.226	4000.0	18000.0	6250.0	Trill	13.655267	19.544134	121.190183	6.612506
62	Spectrogram 1	1	362.484	362.546	4000.0	18000.0	9375.0	Twitter	8.101233	17.014572	88.863543	4.055909
63	Spectrogram 1	1	362.628	362.750	4000.0	18000.0	7421.9	Twitter	7.427407	20.661827	82.519303	3.667326
64	Spectrogram 1	1	362.760	362.882	4000.0	18000.0	7226.6	Twitter	7.063093	19.803409	74.690974	3.344722
65	Spectrogram 1	1	362.904	363.014	4000.0	18000.0	7226.6	Twitter	7.743716	20.487442	74.311009	3.567707
66	Spectrogram 1	1	363.030	363.146	4000.0	18000.0	7226.6	Twitter	7.618947	20.190413	75.719494	3.564226
67	Spectrogram 1	1	363.156	363.266	4000.0	18000.0	7226.6	Twitter	9.105517	20.686025	101.151128	4.681163
68	Spectrogram 1	1	363.294	363.368	4000.0	18000.0	7226.6	Twitter	11.204436	17.787568	120.876808	5.809065
69	Spectrogram 1	1	377.226	377.540	4000.0	18000.0	6250.0	Trill	11.507577	18.264366	98.558768	5.427156
70	Spectrogram 1	1	379.158	379.562	4000.0	18000.0	6250.0	Trill	13.842475	18.691965	123.554049	6.719903
71	Spectrogram 1	1	379.638	380.174	4000.0	18000.0	8789.1	Phee	5.763984	12.684436	65.786877	2.649849
72	Spectrogram 1	1	390.060	390.380	4000.0	18000.0	6445.3	Trill	17.522624	21.779099	130.147615	7.916503
73	Spectrogram 1	1	394.266	394.418	4000.0	18000.0	5078.1	Trill	16.471356	17.735420	111.180541	7.171390
74	Spectrogram 1	1	445.960	446.364	4000.0	18000.0	6445.3	Trill	17.819083	25.176004	158.096625	8.565302
75	Spectrogram 1	1	448.594	448.908	4000.0	18000.0	6835.9	Trill	13.112043	21.081963	128.669591	6.593551
76	Spectrogram 1	1	456.286	456.690	4000.0	18000.0	6445.3	Trill	18.728059	24.359122	118.412354	7.937264
77	Spectrogram 1	1	457.606	457.686	4000.0	18000.0	9765.6	Twitter	7.840289	15.915363	65.671190	3.332045
78	Spectrogram 1	1	457.768	457.872	4000.0	18000.0	7226.6	Twitter	10.118914	22.887873	91.616954	4.811242
79	Spectrogram 1	1	457.912	458.028	4000.0	18000.0	7226.6	Twitter	9.482811	21.109450	67.742378	3.892218
80	Spectrogram 1	1	458.044	458.166	4000.0	18000.0	7226.6	Twitter	8.748326	19.745308	68.572528	3.707445
81	Spectrogram 1	1	458.170	458.298	4000.0	18000.0	7226.6	Twitter	8.885091	19.788155	69.660511	3.785748
82	Spectrogram 1	1	458.296	458.538	4000.0	18000.0	7226.6	Twitter	10.046853	22.444216	80.911003	4.495923
83	Spectrogram 1	1	458.542	458.760	4000.0	18000.0	7031.2	Twitter	13.760933	25.201345	129.448956	6.814694
84	Spectrogram 1	1	458.806	458.874	4000.0	18000.0	6835.9	Twitter	14.844244	19.888942	134.422429	7.246196
85	Spectrogram 1	1	459.004	459.078	4000.0	18000.0	7226.6	Trill	12.307480	11.972995	62.155119	4.372916
86	Spectrogram 1	1	462.370	462.732	4000.0	18000.0	5273.4	Trill	13.905043	17.197686	96.122728	6.063269
87	Spectrogram 1	1	466.366	466.740	4000.0	18000.0	4492.2	Trill	10.508468	15.457313	85.316548	4.765675
88	Spectrogram 1	1	500.222	500.374	4000.0	18000.0	5859.4	Trill	7.142135	12.279376	42.049114	2.001028
89	Spectrogram 1	1	501.980	503.350	4000.0	18000.0	7617.2	Trillphee	17.036306	31.342620	178.752117	8.680435
90	Spectrogram 1	1	506.606	506.776	4000.0	18000.0	7031.2	Trill	12.955612	20.849124	121.330981	6.397324
91	Spectrogram 1	1	508.778	508.870	4000.0	18000.0	8984.4	Twitter	6.490446	20.976944	66.434570	2.920046
92	Spectrogram 1	1	508.910	509.026	4000.0	18000.0	7421.9	Twitter	8.765754	25.402686	63.457042	3.524930
93	Spectrogram 1	1	509.036	509.176	4000.0	18000.0	7812.5	Twitter	6.153792	20.955913	51.677459	2.297022
94	Spectrogram 1	1	509.174	509.314	4000.0	18000.0	7812.5	Twitter	7.314940	22.656566	62.898242	3.074456
95	Spectrogram 1	1	509.318	509.440	4000.0	18000.0	7812.5	Twitter	8.094869	24.249316	57.253068	3.081475
96	Spectrogram 1	1	509.450	509.572	4000.0	18000.0	7812.5	Twitter	9.388261	25.567061	63.423158	3.697226
97	Spectrogram 1	1	509.582	509.974	4000.0	18000.0	7031.2	Twitter	10.293339	25.457293	91.579938	4.866684
98	Spectrogram 1	1	510.002	510.052	4000.0	18000.0	7031.2	Twitter	10.319612	15.098761	103.083073	5.146195
99	Spectrogram 1	1	514.628	514.660	4000.0	18000.0	4882.8	Trill	11.361881	12.581559	40.464482	2.602939
100	Spectrogram 1	1	515.906	516.058	4000.0	18000.0	7031.2	Trill	7.221483	12.495226	58.791438	2.896088
101	Spectrogram 1	1	536.846	537.310	4000.0	18000.0	7617.2	Trill	8.641156	15.432254	86.064437	4.179918
102	Spectrogram 1	1	554.120	554.164	4000.0	18000.0	4296.9	Trill	6.146206	7.398639	28.144480	0.042097
103	Spectrogram 1	1	555.854	556.138	4000.0	18000.0	8203.1	Trill	7.080900	16.072692	73.161520	3.310539
104	Spectrogram 1	1	556.166	557.200	4000.0	18000.0	7617.2	Phee	16.015949	29.020385	177.215609	8.341023
105	Spectrogram 1	1	561.644	561.712	4000.0	18000.0	9179.7	Twitter	5.952938	24.993693	40.810107	1.662178
106	Spectrogram 1	1	561.776	561.886	4000.0	18000.0	7226.6	Twitter	8.202018	26.755622	57.874767	3.137931
107	Spectrogram 1	1	561.932	562.042	4000.0	18000.0	7226.6	Twitter	7.871677	26.231940	53.896876	2.868210
108	Spectrogram 1	1	562.070	562.216	4000.0	18000.0	7031.2	Twitter	7.094278	23.897089	54.196744	2.671146
109	Spectrogram 1	1	562.214	562.342	4000.0	18000.0	7031.2	Twitter	7.832886	25.766677	56.214459	2.964047
110	Spectrogram 1	1	562.358	562.768	4000.0	18000.0	7031.2	Twitter	8.715466	26.381250	73.318155	3.852767
111	Spectrogram 1	1	562.772	562.894	4000.0	18000.0	6640.6	Twitter	12.082545	27.156400	131.050697	6.296960
112	Spectrogram 1	1	568.232	568.468	4000.0	18000.0	6835.9	Trill	6.718132	10.755410	48.514739	2.300460
113	Spectrogram 1	1	575.912	576.274	4000.0	18000.0	6640.6	Trill	16.309922	21.535514	117.631093	7.294065
114	Spectrogram 1	1	576.374	576.982	4000.0	18000.0	7617.2	Phee	19.783403	29.062899	170.705182	9.334197
115	Spectrogram 1	1	577.004	577.180	4000.0	18000.0	7617.2	Phee	15.125209	25.869176	195.681109	8.305652
116	Spectrogram 1	1	577.208	577.474	4000.0	18000.0	7617.2	Phee	16.533606	23.220662	183.366962	8.594648
117	Spectrogram 1	1	579.572	579.676	4000.0	18000.0	8007.8	Twitter	8.380081	26.909030	48.019897	2.673753
118	Spectrogram 1	1	579.692	579.826	4000.0	18000.0	7812.5	Twitter	7.557246	23.876152	46.633315	2.399148
119	Spectrogram 1	1	579.878	579.988	4000.0	18000.0	7812.5	Twitter	8.755703	26.300664	51.659146	2.975423
120	Spectrogram 1	1	580.028	580.138	4000.0	18000.0	7812.5	Twitter	9.721673	28.105207	47.924922	2.960910
121	Spectrogram 1	1	580.190	580.294	4000.0	18000.0	7812.5	Twitter	9.737693	28.394022	48.902992	3.030677
122	Spectrogram 1	1	580.334	580.474	4000.0	18000.0	7617.2	Twitter	8.487645	25.210313	51.858576	2.921329
123	Spectrogram 1	1	580.478	580.636	4000.0	18000.0	7617.2	Twitter	7.824248	24.394200	55.826766	2.944489
124	Spectrogram 1	1	580.640	580.768	4000.0	18000.0	6640.6	Twitter	9.969008	28.338739	67.438852	4.017057
125	Spectrogram 1	1	580.772	580.900	4000.0	18000.0	6640.6	Twitter	8.436583	25.270486	71.421607	3.706028
126	Spectrogram 1	1	580.952	581.032	4000.0	18000.0	6640.6	Trill	5.708079	22.474617	59.637293	2.451537
127	Spectrogram 1	1	590.912	591.052	4000.0	18000.0	8203.1	Trill	9.496308	22.764058	103.848019	4.876267
128	Spectrogram 1	1	591.080	591.190	4000.0	18000.0	8007.8	Twitter	12.945524	30.800511	93.374201	5.715809
129	Spectrogram 1	1	591.248	591.382	4000.0	18000.0	7031.2	Twitter	7.835429	25.004422	59.955880	3.120900
130	Spectrogram 1	1	591.404	591.478	4000.0	18000.0	7812.5	Twitter	10.505916	30.949830	44.403539	2.844204
131	Spectrogram 1	1	591.542	591.628	4000.0	18000.0	7031.2	Twitter	11.209522	28.333989	51.954743	3.544845
132	Spectrogram 1	1	591.674	591.802	4000.0	18000.0	7421.9	Twitter	10.588828	25.179069	70.819926	4.316937
133	Spectrogram 1	1	591.818	591.910	4000.0	18000.0	6445.3	Twitter	13.747827	25.269068	128.803741	6.797816
134	Spectrogram 1	1	592.736	592.780	4000.0	18000.0	8984.4	Phee	6.005331	8.873198	35.693160	1.250307
135	Spectrogram 1	1	593.678	593.794	4000.0	18000.0	7031.2	Twitter	7.174217	24.729190	73.189900	3.343520
136	Spectrogram 1	1	593.834	593.962	4000.0	18000.0	7421.9	Twitter	6.050425	23.207938	69.732508	2.856205
137	Spectrogram 1	1	593.972	594.088	4000.0	18000.0	7421.9	Twitter	8.232993	26.010334	94.702941	4.230124
138	Spectrogram 1	1	594.092	594.226	4000.0	18000.0	6445.3	Twitter	9.942205	24.563622	125.132740	5.430353
139	Spectrogram 1	1	599.774	599.806	4000.0	18000.0	6250.0	Trill	6.285642	8.428977	30.986789	0.673068
140	Spectrogram 1	1	600.438	602.312	4000.0	18000.0	7421.9	Trillphee	13.557550	34.878656	191.737485	7.708441
141	Spectrogram 1	1	609.804	610.214	4000.0	18000.0	7421.9	Trill	9.919198	13.868961	69.043219	4.064153
142	Spectrogram 1	1	612.702	612.770	4000.0	18000.0	5273.4	Phee	8.293699	8.799153	32.324958	1.085193
143	Spectrogram 1	1	613.950	614.024	4000.0	18000.0	8593.7	Twitter	8.489406	26.613034	61.984569	3.388495
144	Spectrogram 1	1	614.106	614.252	4000.0	18000.0	7617.2	Twitter	7.714691	20.555843	55.313514	2.891652
145	Spectrogram 1	1	614.256	614.354	4000.0	18000.0	7812.5	Twitter	11.637405	27.767576	61.182407	4.167142
146	Spectrogram 1	1	614.358	614.522	4000.0	18000.0	7031.2	Twitter	8.690809	22.059779	54.234445	3.096074
147	Spectrogram 1	1	614.550	614.678	4000.0	18000.0	7031.2	Twitter	11.261910	26.110491	62.768100	4.153928
148	Spectrogram 1	1	614.694	614.798	4000.0	18000.0	7031.2	Twitter	11.941396	27.623502	47.568560	3.371706
149	Spectrogram 1	1	619.488	619.892	4000.0	18000.0	6445.3	Trill	19.621557	24.822847	133.648091	8.539481
150	Spectrogram 1	1	623.184	623.222	4000.0	18000.0	4296.9	Phee	6.920633	8.934762	31.158840	0.755112
151	Spectrogram 1	1	623.358	623.396	4000.0	18000.0	4882.8	Trill	11.292787	12.197546	40.514837	2.598006
152	Spectrogram 1	1	625.482	627.092	4000.0	18000.0	7617.2	Trillphee	18.717415	32.064135	216.736859	9.725821
153	Spectrogram 1	1	635.484	637.352	4000.0	18000.0	7812.5	Trillphee	16.524465	38.425397	188.779363	8.669661
154	Spectrogram 1	1	645.888	646.022	4000.0	18000.0	4882.8	Trill	6.937357	11.827787	30.600787	0.650991
155	Spectrogram 1	1	647.436	647.744	4000.0	18000.0	6640.6	Trill	16.351694	22.586655	111.663831	7.152758
156	Spectrogram 1	1	652.020	653.840	4000.0	18000.0	7812.5	Trillphee	20.482834	36.943153	205.818150	10.087752
157	Spectrogram 1	1	658.050	658.118	4000.0	18000.0	4687.5	Trill	13.892247	16.151777	79.916759	5.526488
158	Spectrogram 1	1	661.380	661.490	4000.0	18000.0	6640.6	Trill	14.449082	18.193533	112.128398	6.641372
159	Spectrogram 1	1	661.692	662.108	4000.0	18000.0	7421.9	Phee	18.233258	26.072775	177.314051	9.012683
160	Spectrogram 1	1	662.136	663.194	4000.0	18000.0	7617.2	Phee	14.611285	27.304372	167.624992	7.743929
161	Spectrogram 1	1	663.228	663.308	4000.0	18000.0	7421.9	Trill	7.725927	7.896769	46.632292	2.437986
162	Spectrogram 1	1	671.628	671.666	4000.0	18000.0	4296.9	Trill	8.642262	10.248779	30.115626	0.647278
163	Spectrogram 1	1	673.020	673.220	4000.0	18000.0	4882.8	Trillphee	8.465285	14.191852	33.035538	1.224229
164	Spectrogram 1	1	674.160	674.498	4000.0	18000.0	7421.9	Trill	10.978765	15.075575	87.642338	4.975180
165	Spectrogram 1	1	675.504	675.590	4000.0	18000.0	4296.9	Trill	11.335939	14.134299	44.912112	3.038226
166	Spectrogram 1	1	677.760	677.834	4000.0	18000.0	4882.8	Trill	8.571540	11.544221	30.558488	0.749485
167	Spectrogram 1	1	678.606	678.692	4000.0	18000.0	6835.9	Trill	6.687705	11.774265	52.879787	2.499874
168	Spectrogram 1	1	682.440	683.918	4000.0	18000.0	7617.2	Trillphee	21.687874	30.905254	229.305834	10.748520
169	Spectrogram 1	1	691.968	692.498	4000.0	18000.0	7226.6	Trill	12.606940	22.988272	135.996631	6.562261
170	Spectrogram 1	1	696.060	696.140	4000.0	18000.0	8593.7	Twitter	7.070270	20.636256	83.469869	3.557768
171	Spectrogram 1	1	696.210	696.326	4000.0	18000.0	7226.6	Twitter	10.412843	25.831675	101.894213	5.151444
172	Spectrogram 1	1	696.366	696.476	4000.0	18000.0	7031.2	Twitter	9.285642	24.938372	91.563619	4.532901
173	Spectrogram 1	1	696.510	696.620	4000.0	18000.0	7421.9	Twitter	9.337648	25.008459	77.545014	4.176219
174	Spectrogram 1	1	696.648	696.776	4000.0	18000.0	7031.2	Twitter	7.685161	22.687886	72.538581	3.497812
175	Spectrogram 1	1	696.774	696.938	4000.0	18000.0	7031.2	Twitter	7.602714	22.594409	81.912825	3.715942
176	Spectrogram 1	1	696.936	697.040	4000.0	18000.0	7031.2	Twitter	11.652643	27.531755	120.998825	5.964461
177	Spectrogram 1	1	697.110	697.166	4000.0	18000.0	7031.2	Trill	9.674754	15.424086	95.521567	4.757802
178	Spectrogram 1	1	702.190	702.576	4000.0	18000.0	4296.9	Trill	17.021495	20.993095	110.989193	7.308774
179	Spectrogram 1	1	710.392	712.122	4000.0	18000.0	8007.8	Trillphee	23.456100	33.804410	251.575870	11.516214
180	Spectrogram 1	1	733.408	733.704	4000.0	18000.0	6640.6	Trill	17.061933	22.220493	158.923123	8.362323
181	Spectrogram 1	1	735.016	735.168	4000.0	18000.0	6054.7	Trill	16.623440	21.275859	144.673324	7.971875
182	Spectrogram 1	1	745.666	745.890	4000.0	18000.0	7031.2	Trill	18.557298	23.042051	165.735849	8.909750
183	Spectrogram 1	1	755.710	755.964	4000.0	18000.0	6640.6	Trill	14.251914	19.510353	121.118574	6.791417
184	Spectrogram 1	1	794.980	795.216	4000.0	18000.0	6445.3	Trill	17.730238	24.550098	159.253764	8.560995
185	Spectrogram 1	1	799.510	799.914	4000.0	18000.0	6835.9	Trill	13.324794	19.600233	72.511223	5.092404
186	Spectrogram 1	1	803.000	803.302	4000.0	18000.0	6250.0	Trill	12.997227	16.465821	103.129350	5.994695
187	Spectrogram 1	1	803.390	803.464	4000.0	18000.0	7421.9	Phee	7.180422	11.432438	72.942179	3.338924
188	Spectrogram 1	1	803.498	804.028	4000.0	18000.0	7421.9	Phee	10.361444	20.042746	130.688432	5.678116
189	Spectrogram 1	1	807.284	808.378	4000.0	18000.0	7421.9	Trillphee	13.860730	23.456272	154.787682	7.296427
190	Spectrogram 1	1	822.602	822.862	4000.0	18000.0	5859.4	Trill	13.038034	16.009845	95.782850	5.810666
191	Spectrogram 1	1	836.990	837.274	4000.0	18000.0	7031.2	Trill	14.332986	20.225853	129.427679	6.990975
192	Spectrogram 1	1	890.906	891.190	4000.0	18000.0	6250.0	Trill	8.584001	16.941766	90.527135	4.265641
193	Spectrogram 1	1	895.940	896.296	4000.0	18000.0	6445.3	Trill	14.845496	21.227806	122.693753	7.001329
194	Spectrogram 1	1	904.350	904.784	4000.0	18000.0	6054.7	Trill	10.277355	19.011826	91.229994	4.852612
195	Spectrogram 1	1	909.276	909.560	4000.0	18000.0	7031.2	Trill	11.832833	17.532298	94.891056	5.432515
196	Spectrogram 1	1	910.266	910.394	4000.0	18000.0	8203.1	Trill	7.567360	19.248147	93.615538	3.958348
197	Spectrogram 1	1	910.440	910.556	4000.0	18000.0	7812.5	Twitter	10.045320	27.786819	91.103416	4.774382
198	Spectrogram 1	1	910.602	910.712	4000.0	18000.0	7812.5	Twitter	8.836190	25.766335	76.991028	4.001637
199	Spectrogram 1	1	910.740	910.874	4000.0	18000.0	7812.5	Twitter	6.999719	21.545241	63.092787	2.982521
200	Spectrogram 1	1	910.884	911.000	4000.0	18000.0	7812.5	Twitter	7.835202	23.579623	65.183184	3.313737
201	Spectrogram 1	1	911.022	911.156	4000.0	18000.0	7812.5	Twitter	7.012036	21.898843	60.623536	2.900939
202	Spectrogram 1	1	911.160	911.282	4000.0	18000.0	7812.5	Twitter	7.775870	24.273670	59.878076	3.100615
203	Spectrogram 1	1	911.298	911.576	4000.0	18000.0	8007.8	Twitter	9.348818	24.581332	87.301985	4.449393
204	Spectrogram 1	1	911.574	911.672	4000.0	18000.0	7031.2	Twitter	10.744077	20.315644	113.579591	5.509328
205	Spectrogram 1	1	916.746	917.066	4000.0	18000.0	6445.3	Trill	14.170189	16.822754	97.947697	6.188708
206	Spectrogram 1	1	929.754	929.996	4000.0	18000.0	6054.7	Trill	14.218241	19.449955	83.921119	5.754681
207	Spectrogram 1	1	930.864	930.938	4000.0	18000.0	8984.4	Twitter	9.000772	23.274919	85.403349	4.285129
208	Spectrogram 1	1	931.008	931.124	4000.0	18000.0	7812.5	Twitter	9.021535	24.216297	64.395286	3.633994
209	Spectrogram 1	1	931.158	931.280	4000.0	18000.0	7812.5	Twitter	8.692265	24.486189	56.290777	3.197171
210	Spectrogram 1	1	931.296	931.400	4000.0	18000.0	7617.2	Twitter	10.967978	28.005312	71.416170	4.443060
211	Spectrogram 1	1	931.428	931.562	4000.0	18000.0	7031.2	Twitter	9.163520	24.670014	63.632337	3.643681
212	Spectrogram 1	1	931.560	931.688	4000.0	18000.0	7226.6	Twitter	10.385760	25.653362	85.743110	4.739888
213	Spectrogram 1	1	931.704	931.796	4000.0	18000.0	7031.2	Twitter	13.305992	23.592556	137.629198	6.823137
214	Spectrogram 1	1	945.240	945.608	4000.0	18000.0	5273.4	Trill	13.780646	17.267494	91.416788	5.888325
215	Spectrogram 1	1	962.088	962.390	4000.0	18000.0	5273.4	Trill	10.617495	15.896219	77.527637	4.560211
216	Spectrogram 1	1	1008.292	1008.336	4000.0	18000.0	4882.8	Phee	7.948362	8.602548	29.263146	0.394079
217	Spectrogram 1	1	1008.670	1008.720	4000.0	18000.0	4687.5	Trill	7.879567	10.607318	64.668768	3.309378
218	Spectrogram 1	1	1008.742	1009.110	4000.0	18000.0	7421.9	Trill	20.856647	27.154204	206.009749	10.194144
219	Spectrogram 1	1	1012.606	1012.758	4000.0	18000.0	7617.2	Trill	10.465134	18.969627	116.312071	5.464622
220	Spectrogram 1	1	1012.840	1012.914	4000.0	18000.0	8007.8	Twitter	6.965469	18.408163	83.107854	3.510603
221	Spectrogram 1	1	1012.972	1013.070	4000.0	18000.0	7031.2	Twitter	7.950109	21.881031	84.807974	3.908499
222	Spectrogram 1	1	1013.104	1013.202	4000.0	18000.0	7031.2	Twitter	7.263487	22.646382	67.165658	3.198492
223	Spectrogram 1	1	1013.230	1013.340	4000.0	18000.0	7031.2	Twitter	7.727053	21.873318	69.466608	3.419686
224	Spectrogram 1	1	1013.356	1013.466	4000.0	18000.0	7031.2	Twitter	9.133515	24.272055	95.390132	4.568218
225	Spectrogram 1	1	1013.488	1013.598	4000.0	18000.0	7031.2	Twitter	11.019745	23.661179	122.617475	5.777060
226	Spectrogram 1	1	1013.644	1013.706	4000.0	18000.0	7031.2	Trill	10.036007	16.447608	113.121767	5.251490
227	Spectrogram 1	1	1013.872	1013.916	4000.0	18000.0	4101.6	Trill	5.737915	8.740947	55.656781	2.328137
228	Spectrogram 1	1	1016.692	1016.910	4000.0	18000.0	8593.7	Trill	12.533403	21.880945	102.668230	5.844459
