Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
50	Spectrogram 1	6	819.020	819.105	4000.0	18000.0	5664.1	Twitter	-4.813359	0.899525	38.677009	0.285910
51	Spectrogram 1	2	839.252	839.746	4000.0	18000.0	6640.6	Trill	6.423077	15.003907	62.215551	3.881098
52	Spectrogram 1	6	873.926	874.060	4000.0	18000.0	8984.4	Trillphee	-1.324932	6.801396	48.570094	0.934062
53	Spectrogram 1	5	874.282	874.328	3866.0	17268.0	9179.7	P-peep	0	0	0	0
54	Spectrogram 1	5	874.472	874.534	4000.0	18000.0	9375.0	Trill	2.276338	3.131694	31.375408	0.807745
55	Spectrogram 1	5	874.622	874.681	4000.0	18000.0	9179.7	P-peep	1.377135	4.910854	44.423617	0.673524
56	Spectrogram 1	5	874.774	874.843	3866.0	17783.5	9179.7	P-peep	0	0	0	0
57	Spectrogram 1	5	874.915	874.973	4123.7	17268.0	8593.7	P-peep	0	0	0	0
58	Spectrogram 1	5	875.024	875.158	4000.0	18000.0	8203.1	P-peep	1.075210	3.975140	50.605777	0.348877
59	Spectrogram 1	2	890.666	890.782	4000.0	18000.0	9570.3	Twitter	5.633574	16.092892	42.704845	2.422565
60	Spectrogram 1	2	890.810	890.926	4000.0	18000.0	8984.4	Twitter	6.277083	17.379416	50.286776	3.187249
61	Spectrogram 1	2	890.948	891.052	4000.0	18000.0	8984.4	Twitter	7.131730	19.988882	49.815469	3.440142
62	Spectrogram 1	2	891.086	891.174	3608.2	17525.8	8984.4	Twitter	0	0	0	0
63	Spectrogram 1	2	891.218	891.328	4000.0	18000.0	8203.1	Twitter	6.766839	19.096474	64.433873	4.120892
64	Spectrogram 1	2	891.362	891.433	4381.4	17268.0	8007.8	Twitter	0	0	0	0
65	Spectrogram 1	2	891.476	891.556	4000.0	18000.0	7226.6	Trill	6.017720	14.640597	64.938791	3.824567
66	Spectrogram 1	5	893.158	894.256	4000.0	18000.0	8789.1	Phee	2.250882	3.479919	64.384720	0.820668
67	Spectrogram 1	6	905.328	906.827	4000.0	18000.0	8593.7	Phee	-1.721569	3.644697	52.574114	0.594022
68	Spectrogram 1	5	943.626	944.294	4000.0	18000.0	8007.8	Phee	0.993456	2.610706	55.880464	0.376180
69	Spectrogram 1	5	944.388	944.486	4000.0	18000.0	9179.7	Trillphee	0.541937	2.158079	62.197402	0.205628
70	Spectrogram 1	5	993.738	995.000	4000.0	18000.0	9179.7	Trillphee	2.059412	2.769133	150.019999	1.586341
71	Spectrogram 1	1	1010.990	1011.163	4123.7	18299.0	8203.1	Trill	0	0	0	0
72	Spectrogram 1	1	1011.358	1011.546	4000.0	18000.0	8593.7	Phee	7.065678	17.191051	79.493228	4.822134
73	Spectrogram 1	1	1011.715	1011.819	4639.2	17268.0	8593.7	P-peep	0	0	0	0
74	Spectrogram 1	1	1011.928	1012.254	4000.0	18000.0	8593.7	Phee	6.224043	17.397311	71.895988	4.178539
75	Spectrogram 1	5	1051.210	1052.640	4000.0	18000.0	7617.2	Phee	6.858335	7.956932	158.216661	6.563256
76	Spectrogram 1	5	1058.932	1060.602	4000.0	18000.0	8007.8	Phee	12.546394	21.207081	143.563426	14.529381
77	Spectrogram 1	6	1110.860	1111.030	4000.0	18000.0	8398.4	Trillphee	-0.813103	3.983204	59.405131	0.433458
78	Spectrogram 1	5	1111.088	1111.204	4000.0	18000.0	8984.4	Phee	0.673157	2.146408	82.629808	0.334681
79	Spectrogram 1	5	1125.674	1125.742	4000.0	18000.0	13476.6	Trill	1.724617	1.185397	32.446706	0.230294
80	Spectrogram 1	2	1129.934	1130.032	4000.0	18000.0	9960.9	Sd-peep	4.453573	16.757720	54.645159	2.699442
81	Spectrogram 1	5	1139.288	1140.346	4000.0	18000.0	9179.7	Phee	2.032990	1.983696	144.869053	1.062220
82	Spectrogram 1	5	1165.190	1165.582	4000.0	18000.0	9179.7	Trill	0.886437	2.854586	166.094647	0.936613
83	Spectrogram 1	5	1183.328	1183.954	4000.0	18000.0	8007.8	Twitter	1.679991	5.474712	34.380986	0.547619
84	Spectrogram 1	5	1183.988	1184.020	4000.0	18000.0	8007.8	Twitter	4.456588	11.476949	29.378940	1.597783
85	Spectrogram 1	5	1184.102	1184.152	4000.0	18000.0	7617.2	Twitter	6.388463	12.953710	35.159525	1.753132
86	Spectrogram 1	5	1184.204	1184.260	4000.0	18000.0	8203.1	Twitter	4.102348	8.963800	40.903233	1.271795
87	Spectrogram 1	5	1184.318	1184.368	4000.0	18000.0	8203.1	Twitter	2.248946	4.060311	33.068649	0.524785
88	Spectrogram 1	5	1188.184	1189.570	4000.0	18000.0	7812.5	Phee	1.876564	8.770799	68.333308	1.485863
89	Spectrogram 1	1	1196.156	1197.556	4000.0	18000.0	8203.1	Phee	8.843860	25.287145	113.942675	6.598288
90	Spectrogram 1	6	1202.727	1202.827	3866.0	16237.1	6250.0	Twitter	0	0	0	0
91	Spectrogram 1	6	1202.895	1202.990	3866.0	17268.0	6250.0	Twitter	0	0	0	0
92	Spectrogram 1	6	1203.030	1203.176	4000.0	18000.0	6250.0	Twitter	-1.511592	5.582848	36.246749	0.433910
93	Spectrogram 1	6	1203.202	1203.299	4896.9	16494.8	6250.0	Twitter	0	0	0	0
94	Spectrogram 1	6	1203.317	1203.425	3092.8	16237.1	6250.0	Twitter	0	0	0	0
95	Spectrogram 1	2	1229.958	1230.033	4000.0	18000.0	6640.6	Twitter	6.140517	18.724057	27.312089	-0.314681
96	Spectrogram 1	2	1230.075	1230.172	4896.9	16752.6	6640.6	Twitter	0	0	0	0
97	Spectrogram 1	2	1230.222	1230.278	4000.0	18000.0	6445.3	Twitter	7.886891	22.955941	24.880806	-2.981912
98	Spectrogram 1	2	1230.342	1230.406	4000.0	18000.0	6445.3	Twitter	6.709197	21.583184	26.706777	-0.691683
99	Spectrogram 1	2	1230.462	1230.528	4000.0	18000.0	6445.3	Twitter	6.740627	21.210633	27.804490	-0.089034
100	Spectrogram 1	2	1230.570	1230.665	4000.0	18000.0	6445.3	Twitter	4.513202	19.732270	27.592075	-0.144010
101	Spectrogram 1	2	1230.718	1230.786	3608.2	17525.8	6445.3	Twitter	0	0	0	0
102	Spectrogram 1	2	1230.840	1230.919	4000.0	18000.0	6445.3	Twitter	6.861879	23.651884	27.546267	-0.216487
103	Spectrogram 1	2	1230.954	1231.142	4000.0	18000.0	5859.4	Twitter	4.082472	18.095280	33.516392	1.076803
104	Spectrogram 1	2	1232.352	1232.384	4000.0	18000.0	7421.9	Twitter	4.738252	14.636479	30.039938	0.571784
105	Spectrogram 1	2	1232.484	1232.522	4000.0	18000.0	7226.6	Twitter	5.663221	15.573972	34.416356	1.508699
106	Spectrogram 1	2	1232.622	1232.666	4000.0	18000.0	7031.2	Twitter	5.767885	15.662848	34.820851	1.588986
107	Spectrogram 1	2	1232.766	1232.810	4000.0	18000.0	7031.2	Twitter	6.072812	16.714319	35.334996	1.723643
108	Spectrogram 1	2	1232.898	1232.954	4000.0	18000.0	8398.4	Twitter	5.568018	15.751589	36.881561	1.821716
109	Spectrogram 1	2	1233.036	1233.092	4000.0	18000.0	8007.8	Twitter	5.560327	16.380622	39.224403	2.079984
110	Spectrogram 1	2	1233.168	1233.242	4000.0	18000.0	6640.6	Twitter	5.107958	15.973237	40.552085	2.080682
111	Spectrogram 1	5	1233.510	1233.554	4000.0	18000.0	7617.2	Twitter	4.937527	11.418268	36.002408	1.079699
112	Spectrogram 1	5	1233.648	1233.698	4000.0	18000.0	7617.2	Twitter	3.508522	4.846005	38.102566	0.720558
113	Spectrogram 1	5	1233.780	1233.848	4000.0	18000.0	7617.2	Twitter	4.550499	10.463229	37.337539	1.753011
114	Spectrogram 1	5	1233.906	1233.980	4000.0	18000.0	7617.2	Twitter	4.316626	9.328061	38.954288	1.909126
115	Spectrogram 1	5	1234.032	1234.118	4000.0	18000.0	7617.2	Twitter	0.936899	5.770398	44.994814	0.478674
116	Spectrogram 1	5	1234.146	1234.202	4000.0	18000.0	7617.2	Twitter	1.203606	5.061717	47.356599	0.469362
117	Spectrogram 1	5	1234.266	1234.328	4000.0	18000.0	7617.2	Twitter	4.573009	8.473465	41.092608	2.401714
118	Spectrogram 1	5	1234.386	1234.442	4000.0	18000.0	7617.2	Twitter	2.109926	8.839337	40.028330	1.360304
119	Spectrogram 1	5	1234.500	1234.562	4000.0	18000.0	7617.2	Twitter	2.348268	8.177808	46.309860	1.338953
120	Spectrogram 1	6	1298.142	1299.584	4000.0	18000.0	8593.7	Phee	-10.516487	10.458908	53.401418	1.838184
121	Spectrogram 1	6	1311.556	1312.560	4000.0	18000.0	8593.7	Phee	-1.069691	4.361778	47.932064	0.416648
122	Spectrogram 1	2	1314.658	1316.496	4000.0	18000.0	6445.3	Twitter	4.411615	19.938923	37.267122	1.578452
123	Spectrogram 1	5	1334.422	1334.736	4000.0	18000.0	8398.4	Phee	3.397408	8.478992	48.731501	1.230252
124	Spectrogram 1	5	1335.106	1335.282	4000.0	18000.0	9375.0	Phee	0.955370	3.772741	32.889198	0.288631
125	Spectrogram 1	5	1355.374	1355.802	4000.0	18000.0	7617.2	Twitter	0.654834	4.015553	38.337755	0.204111
126	Spectrogram 1	5	1355.842	1355.916	4000.0	18000.0	7812.5	Twitter	1.675586	5.356462	32.212926	0.630896
127	Spectrogram 1	5	1400.198	1400.410	4000.0	18000.0	8007.8	P-peep	6.149759	12.230865	56.919203	3.375639
128	Spectrogram 1	5	1400.630	1402.168	4000.0	18000.0	8789.1	Phee	10.684545	18.282211	75.916665	6.409232
129	Spectrogram 1	6	1470.662	1470.784	4000.0	18000.0	6250.0	Twitter	-0.941885	2.624684	43.967108	0.348453
130	Spectrogram 1	6	1470.806	1470.892	4000.0	18000.0	6054.7	Twitter	-6.071419	3.399427	43.178034	1.536639
131	Spectrogram 1	6	1470.926	1471.024	4000.0	18000.0	16015.6	Twitter	-3.048286	2.105716	40.581256	0.754733
132	Spectrogram 1	6	1548.122	1548.392	4000.0	18000.0	9570.3	P-peep	-2.789406	5.139511	35.667813	0.784541
133	Spectrogram 1	5	1571.779	1572.842	4000.0	18000.0	8789.1	Phee	0.579444	3.436069	45.349773	0.207497
134	Spectrogram 1	6	1581.732	1581.809	4000.0	18000.0	6445.3	Twitter	-1.169035	3.662881	38.521435	0.481820
135	Spectrogram 1	6	1581.864	1581.935	4000.0	18000.0	6250.0	Twitter	-1.348110	5.368022	36.209310	0.538381
136	Spectrogram 1	6	1582.014	1582.110	4000.0	18000.0	6445.3	Twitter	-0.871013	5.589745	38.333246	0.331203
137	Spectrogram 1	6	1582.185	1582.586	4000.0	18000.0	6250.0	Twitter	-0.532256	4.501248	39.542148	0.230952
138	Spectrogram 1	2	1604.344	1604.382	4000.0	18000.0	10546.9	Tse	5.708407	12.995343	34.245486	1.490904
139	Spectrogram 1	6	1662.748	1662.894	4000.0	18000.0	10742.2	Tse	-3.235745	3.193214	29.426264	0.546126
140	Spectrogram 1	6	1663.630	1663.715	4000.0	18000.0	10156.2	Tse	-2.690698	2.462382	31.459154	0.454498
141	Spectrogram 1	6	1687.222	1687.308	4000.0	18000.0	15820.3	Sd-peep	-1.030661	2.689387	45.420627	0.333805
142	Spectrogram 1	6	1691.266	1691.334	4000.0	18000.0	6445.3	Twitter	-1.178031	3.366375	30.813571	0.530104
143	Spectrogram 1	6	1691.387	1691.472	4000.0	18000.0	6250.0	Twitter	-1.338721	4.255100	33.140215	0.289731
144	Spectrogram 1	6	1691.540	1691.613	4000.0	18000.0	6054.7	Twitter	-3.709629	4.444526	28.607550	0.956046
145	Spectrogram 1	6	1691.782	1691.862	4000.0	18000.0	5273.4	Twitter	-1.545005	2.712896	38.844907	0.362834
146	Spectrogram 1	5	1737.794	1738.216	4000.0	18000.0	8007.8	Phee	1.651133	4.399923	77.255345	1.118353
147	Spectrogram 1	5	1738.268	1739.332	4000.0	18000.0	8789.1	Trillphee	0.810421	3.158334	71.100764	0.425596
148	Spectrogram 1	1	1775.174	1776.631	4000.0	18000.0	8398.4	Phee	5.602523	13.486656	68.542595	3.770609
149	Spectrogram 1	1	1776.926	1777.084	4000.0	18000.0	7812.5	Phee	5.350283	10.260485	58.303833	3.254290
150	Spectrogram 1	6	1952.158	1952.526	4000.0	18000.0	8203.1	Trill	-2.731114	5.528145	44.610364	1.588238
151	Spectrogram 1	2	2017.366	2017.463	4123.7	19329.9	7812.5	Twitter	0	0	0	0
152	Spectrogram 1	2	2017.530	2017.600	4639.2	18814.4	7617.2	Twitter	0	0	0	0
153	Spectrogram 1	2	2017.660	2017.748	4639.2	18814.4	7617.2	Twitter	0	0	0	0
154	Spectrogram 1	2	2017.817	2017.920	4639.2	20103.1	7617.2	Twitter	0	0	0	0
155	Spectrogram 1	2	2017.962	2018.057	2835.1	21134.0	7226.6	Twitter	0	0	0	0
156	Spectrogram 1	2	2018.124	2018.230	3866.0	19845.4	8398.4	Twitter	0	0	0	0
157	Spectrogram 1	2	2018.267	2018.351	2577.3	18556.7	8398.4	Twitter	0	0	0	0
158	Spectrogram 1	2	2018.432	2018.488	4000.0	18000.0	8398.4	Twitter	5.501682	13.565345	37.110641	1.833615
159	Spectrogram 1	2	2018.565	2018.658	3350.5	16494.8	8007.8	Twitter	0	0	0	0
160	Spectrogram 1	2	2018.716	2018.811	3350.5	17783.5	7812.5	Twitter	0	0	0	0
161	Spectrogram 1	2	2018.855	2018.934	1030.9	18299.0	6835.9	Twitter	0	0	0	0
162	Spectrogram 1	2	2018.970	2019.040	3350.5	17525.8	6640.6	Twitter	0	0	0	0
163	Spectrogram 1	2	2143.746	2144.402	4000.0	18000.0	6835.9	Trill	7.898904	15.428230	59.043739	4.280971
164	Spectrogram 1	5	2181.486	2181.638	4000.0	18000.0	7812.5	Trill	1.587593	2.704630	40.627444	0.355547
165	Spectrogram 1	5	2181.696	2181.764	4000.0	18000.0	7617.2	Trill	6.111210	0.812246	36.157486	0.549245
166	Spectrogram 1	5	2226.634	2226.732	4000.0	18000.0	8593.7	Trill	7.768589	0.683606	30.088298	0.344177
167	Spectrogram 1	5	2240.548	2240.646	4000.0	18000.0	8007.8	Trill	2.063672	4.623438	47.672381	1.104978
168	Spectrogram 1	5	2240.680	2240.748	4000.0	18000.0	8007.8	Trill	1.899494	4.128007	36.501938	0.797122
169	Spectrogram 1	5	2240.824	2240.892	4000.0	18000.0	8007.8	Trill	0.730603	2.772030	28.655927	0.250720
170	Spectrogram 1	1	2280.280	2280.804	4000.0	18000.0	6445.3	Trill	13.018887	17.610558	105.651968	8.047987
171	Spectrogram 1	2	2331.380	2331.718	4000.0	18000.0	7421.9	Trill	8.227297	14.982564	62.055253	4.561468
172	Spectrogram 1	1	2447.880	2448.176	4000.0	18000.0	7617.2	Phee	5.451637	15.057391	57.646456	3.268182
173	Spectrogram 1	1	2448.204	2448.350	4000.0	18000.0	8007.8	Phee	5.475022	18.551360	69.981144	3.758845
174	Spectrogram 1	1	2448.444	2448.584	4000.0	18000.0	8203.1	Phee	6.034483	19.016860	103.136439	4.917843
175	Spectrogram 1	1	2448.636	2449.880	4000.0	18000.0	8398.4	Phee	6.607539	19.091979	85.443038	4.788776
176	Spectrogram 1	5	2468.010	2468.078	4000.0	18000.0	6250.0	Trill	1.038044	2.733236	48.384203	0.300098
177	Spectrogram 1	6	2471.034	2471.144	4000.0	18000.0	6445.3	Trill	-1.159970	3.287672	34.444443	0.263874
178	Spectrogram 1	1	2603.648	2603.674	4000.0	18000.0	7617.2	P-peep	11.001233	12.396629	31.835029	1.627734
179	Spectrogram 1	5	2613.044	2613.436	4000.0	18000.0	7031.2	Trill	2.509665	5.402941	32.853549	0.874158
180	Spectrogram 1	6	2714.202	2714.294	4000.0	18000.0	7617.2	Trill	-4.226767	12.442611	53.222061	3.411792
181	Spectrogram 1	6	2714.394	2714.456	4000.0	18000.0	7617.2	Trill	-3.761720	8.538109	36.068589	1.814994
182	Spectrogram 1	6	2932.538	2932.960	4000.0	18000.0	6835.9	Trill	-3.238935	1.278578	39.840046	0.298386
183	Spectrogram 1	5	2967.860	2967.934	4000.0	18000.0	8203.1	Trill	0.870607	2.687658	34.369934	0.255341
184	Spectrogram 1	6	2968.028	2968.072	4000.0	18000.0	15820.3	Trill	-1.028088	2.434405	29.840815	0.329368
185	Spectrogram 1	6	2981.366	2981.464	4000.0	18000.0	8984.4	Trillphee	-5.847091	8.643071	34.397679	1.966633
186	Spectrogram 1	2	3051.978	3052.052	4000.0	18000.0	6835.9	Trill	5.598871	10.727910	42.474023	2.392653
187	Spectrogram 1	2	3053.424	3053.516	4000.0	18000.0	6250.0	Sd-peep	5.449036	10.211970	29.468776	0.479812
188	Spectrogram 1	6	3128.230	3128.298	4000.0	18000.0	6445.3	Sd-peep	-1.153013	2.618617	51.558380	0.306321
189	Spectrogram 1	6	3128.350	3128.436	4000.0	18000.0	6054.7	Sd-peep	-2.679761	4.305627	51.516244	0.630330
190	Spectrogram 1	5	3135.538	3135.684	4000.0	18000.0	9179.7	Trill	1.753115	3.159279	31.363503	0.356592
191	Spectrogram 1	2	3344.220	3344.786	4000.0	18000.0	7226.6	Trill	6.602326	15.439510	54.849477	3.579090
192	Spectrogram 1	5	3381.740	3382.034	4000.0	18000.0	8203.1	Trill	2.176750	2.014745	32.680891	0.417272
193	Spectrogram 1	6	3396.594	3396.860	4000.0	18000.0	8398.4	Trill	-4.658927	7.478150	29.378972	0.943005
194	Spectrogram 1	5	3450.660	3450.691	3608.2	15979.4	9960.9	Twitter	0	0	0	0
195	Spectrogram 1	5	3450.790	3450.840	4000.0	18000.0	8007.8	Twitter	2.719350	6.587664	39.536070	0.894841
196	Spectrogram 1	5	3450.898	3450.978	4000.0	18000.0	7812.5	Twitter	2.876433	6.462799	38.319131	1.101420
197	Spectrogram 1	5	3451.012	3451.056	4123.7	15721.6	8789.1	Twitter	0	0	0	0
198	Spectrogram 1	5	3451.109	3451.155	4123.7	17010.3	8789.1	Twitter	0	0	0	0
199	Spectrogram 1	1	3465.862	3465.984	4000.0	18000.0	8007.8	Trill	8.884580	13.010402	69.837403	5.184383
200	Spectrogram 1	5	3562.976	3563.050	4000.0	18000.0	8203.1	Trill	0.721529	1.745254	56.811202	0.307379
201	Spectrogram 1	6	3566.978	3567.094	4000.0	18000.0	8007.8	Trill	-1.132374	2.682854	58.637424	0.637668
202	Spectrogram 1	5	3612.921	3613.071	2319.6	14948.5	8593.7	Trill	0	0	0	0
203	Spectrogram 1	5	3625.920	3626.264	4000.0	18000.0	8398.4	Trill	2.203861	4.180147	94.229236	1.910062
204	Spectrogram 1	6	3630.720	3630.830	4000.0	18000.0	8789.1	Trill	-0.996565	3.332777	38.753517	0.330673
205	Spectrogram 1	1	3743.794	3744.660	4000.0	18000.0	8398.4	Trillphee	15.479586	25.366071	135.989475	9.778781
206	Spectrogram 1	1	3744.790	3745.212	4000.0	18000.0	8398.4	Phee	16.131725	24.641969	155.838863	10.485702
207	Spectrogram 1	1	3745.348	3745.428	4000.0	18000.0	8593.7	P-peep	9.731457	15.687286	86.150509	6.169650
208	Spectrogram 1	1	3807.368	3808.018	4000.0	18000.0	7031.2	Trill	10.554720	15.406138	86.844787	6.506382
209	Spectrogram 1	1	3861.038	3862.114	4000.0	18000.0	7226.6	Trillphee	20.194310	25.781307	158.052976	11.821013
210	Spectrogram 1	5	3879.128	3879.202	4000.0	18000.0	8398.4	P-peep	2.205001	4.518340	30.435214	0.776001
211	Spectrogram 1	5	3879.320	3879.358	4000.0	18000.0	8398.4	P-peep	2.981200	5.788541	29.645990	0.931006
212	Spectrogram 1	2	3921.042	3921.158	4000.0	18000.0	8593.7	Trill	7.946970	14.053134	52.777141	3.907629
213	Spectrogram 1	2	3921.282	3921.440	4000.0	18000.0	8398.4	Trill	5.989126	9.523220	46.326059	2.818216
214	Spectrogram 1	2	3931.830	3932.000	4000.0	18000.0	7617.2	Trill	6.831394	13.108584	59.581633	3.918057
215	Spectrogram 1	2	3940.104	3940.238	4000.0	18000.0	7031.2	Trill	5.788005	11.095485	42.625951	2.462090
216	Spectrogram 1	6	3944.136	3944.576	4000.0	18000.0	7226.6	Trill	-1.104679	5.646232	85.135214	1.359818
217	Spectrogram 1	6	3948.966	3949.112	4000.0	18000.0	6445.3	Twitter	-1.124568	4.752427	40.956841	0.413339
218	Spectrogram 1	6	3949.136	3949.216	1030.9	17783.5	6250.0	Twitter	0	0	0	0
219	Spectrogram 1	6	3949.271	3949.364	3350.5	17010.3	6250.0	Twitter	0	0	0	0
220	Spectrogram 1	6	3949.428	3949.529	2577.3	17010.3	6250.0	Twitter	0	0	0	0
221	Spectrogram 1	6	3949.589	3949.671	2577.3	16494.8	6250.0	Twitter	0	0	0	0
222	Spectrogram 1	6	3949.724	3949.812	2577.3	17010.3	6054.7	Twitter	0	0	0	0
223	Spectrogram 1	6	3949.874	3949.942	2061.9	16494.8	5664.1	Twitter	0	0	0	0
224	Spectrogram 1	6	3950.016	3950.060	4000.0	18000.0	5468.7	Twitter	-0.947176	3.229838	51.837100	0.353127
225	Spectrogram 1	6	3956.082	3956.558	4000.0	18000.0	7421.9	Trill	-0.240369	5.072795	70.824013	0.293014
226	Spectrogram 1	6	3960.546	3960.746	4000.0	18000.0	8593.7	Trill	-2.132493	4.181655	35.925717	0.544672
227	Spectrogram 1	6	3968.700	3969.044	4000.0	18000.0	7617.2	Trill	-3.871857	4.978859	53.184337	2.011666
228	Spectrogram 1	5	3970.586	3971.138	4000.0	18000.0	8789.1	Trillphee	2.887871	3.612010	45.831887	0.564616
229	Spectrogram 1	2	3972.546	3972.812	4000.0	18000.0	7226.6	Trill	6.632393	12.700117	44.155086	2.842027
