Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
65	Spectrogram 1	4	148.150	148.206	4000.0	18000.0	7226.6	Twitter	1.523382	9.786707	36.497909	2.119660
66	Spectrogram 1	4	148.258	148.332	4000.0	18000.0	7226.6	Twitter	1.494638	8.405828	36.893707	1.641531
67	Spectrogram 1	4	148.366	148.428	4000.0	18000.0	7421.9	Twitter	2.658510	9.008308	44.450468	2.760793
68	Spectrogram 1	4	148.450	148.524	4000.0	18000.0	7226.6	Twitter	0.585725	7.340934	60.766827	0.565584
69	Spectrogram 1	4	148.660	148.728	4000.0	18000.0	8398.4	Peep	1.859851	5.223082	56.762030	0.811120
70	Spectrogram 1	4	153.250	153.713	4000.0	18000.0	9765.6	Trill	0.611194	8.016392	65.323768	0.538420
71	Spectrogram 1	5	154.042	154.098	4000.0	18000.0	7031.2	Sd-peep	-1.937640	10.469622	45.792663	1.783841
72	Spectrogram 1	4	154.390	156.720	4000.0	18000.0	7617.2	Phee	0.561565	13.817626	77.737549	0.375304
73	Spectrogram 1	5	165.616	165.936	4000.0	18000.0	7812.5	Trill	-1.193604	7.232894	55.668306	0.872327
74	Spectrogram 1	5	166.396	166.590	4000.0	18000.0	7421.9	Sd-peep	-10.302752	12.003110	30.375931	5.009465
75	Spectrogram 1	5	166.690	167.787	4000.0	18000.0	9179.7	Trillphee	-4.786618	16.863259	71.650813	1.120248
76	Spectrogram 1	5	167.956	168.002	4000.0	18000.0	8593.7	Trill	-8.725523	18.202339	114.126680	7.364357
77	Spectrogram 1	5	168.088	168.135	4000.0	18000.0	8984.4	Trill	-3.882135	10.722617	93.378275	1.657823
78	Spectrogram 1	5	176.706	177.031	3645.8	17881.9	7812.5	Trill	0	0	0	0
79	Spectrogram 1	5	178.000	178.098	4000.0	18000.0	11328.1	Sa-peep	-2.882813	9.756871	67.512292	0.985177
80	Spectrogram 1	5	178.180	178.596	4000.0	18000.0	8789.1	Trill	-7.457088	16.270320	48.856164	1.517345
81	Spectrogram 1	5	178.762	178.854	4000.0	18000.0	9570.3	Tse	-4.402953	13.502082	69.733275	3.247033
82	Spectrogram 1	4	179.050	179.106	4000.0	18000.0	8984.4	Sa-peep	2.019865	10.751124	41.471519	0.586887
83	Spectrogram 1	5	179.176	179.287	4000.0	18000.0	6640.6	Sd-peep	-1.479492	6.321426	34.028442	0.904397
84	Spectrogram 1	4	179.668	179.989	4000.0	18000.0	9570.3	Trill	6.725842	14.452913	74.537212	4.215102
85	Spectrogram 1	5	225.878	226.144	4000.0	18000.0	9765.6	Trill	-2.266592	7.693422	46.079730	1.135030
86	Spectrogram 1	2	226.730	226.804	4000.0	18000.0	8398.4	Trill	9.917989	10.784415	65.583958	2.536804
87	Spectrogram 1	2	226.856	226.930	4000.0	18000.0	8203.1	Trill	10.522692	10.161640	66.946126	2.661702
88	Spectrogram 1	2	226.964	227.002	4000.0	18000.0	8007.8	Trill	5.904881	5.822316	48.692738	1.501128
89	Spectrogram 1	2	259.394	259.630	4000.0	18000.0	8203.1	Trill	5.336364	7.122937	39.170390	1.208246
90	Spectrogram 1	2	261.506	261.610	4000.0	18000.0	9375.0	Trill	10.314297	13.261592	66.748621	2.625291
91	Spectrogram 1	2	261.638	261.784	4000.0	18000.0	9179.7	Trill	8.658002	10.543067	56.936142	2.137938
92	Spectrogram 1	2	267.314	267.412	4000.0	18000.0	8984.4	Trill	9.872116	9.936917	38.804058	1.801834
93	Spectrogram 1	2	282.128	282.370	4000.0	18000.0	8789.1	Trill	6.856034	7.090688	37.850990	1.402830
94	Spectrogram 1	2	331.560	331.904	4000.0	18000.0	8789.1	Trill	10.663454	11.732267	78.664700	2.948935
95	Spectrogram 1	2	335.184	335.264	4000.0	18000.0	8398.4	Trill	9.648955	12.582576	74.714389	2.694683
96	Spectrogram 1	2	335.328	335.402	4000.0	18000.0	8593.7	Trill	8.025900	9.785227	56.639036	2.030454
97	Spectrogram 1	5	339.828	340.142	4000.0	18000.0	9179.7	Phee	-0.497291	3.805597	95.333359	0.259328
98	Spectrogram 1	5	340.224	340.778	4000.0	18000.0	9179.7	Phee	-2.186207	7.309191	104.857905	1.746896
99	Spectrogram 1	4	340.882	341.246	4000.0	18000.0	4101.6	Phee	5.897806	6.026212	45.262362	1.089714
100	Spectrogram 1	4	471.568	472.284	4000.0	18000.0	9375.0	Trill	3.920104	8.867728	84.675264	1.880978
101	Spectrogram 1	4	636.468	636.512	4000.0	18000.0	7226.6	Trill	1.093075	2.829065	40.950792	0.355360
102	Spectrogram 1	4	637.224	637.262	4000.0	18000.0	5468.7	Trill	0.724701	4.431122	42.888570	0.845427
103	Spectrogram 1	5	743.536	743.616	4000.0	18000.0	4882.8	Trillphee	-0.525151	1.693413	30.599978	0.236738
104	Spectrogram 1	2	824.618	825.154	4000.0	18000.0	8789.1	Trill	7.621711	8.548812	52.710760	1.876247
105	Spectrogram 1	2	835.490	835.672	4000.0	18000.0	9179.7	Trill	9.349862	9.312587	66.122856	2.458782
106	Spectrogram 1	2	835.700	835.780	4000.0	18000.0	9179.7	Trill	6.813293	6.123070	43.751241	1.542076
107	Spectrogram 1	2	868.790	868.894	4000.0	18000.0	8984.4	Trill	8.508646	7.520639	50.234667	1.952482
108	Spectrogram 1	2	876.344	876.424	4000.0	18000.0	8789.1	Trill	9.044438	10.481162	60.519274	2.282205
109	Spectrogram 1	2	876.590	876.634	4000.0	18000.0	8789.1	Trill	6.257559	5.616291	43.332256	1.446283
110	Spectrogram 1	2	948.990	949.058	4000.0	18000.0	8593.7	T-peep	10.305980	10.011569	69.813305	2.695188
111	Spectrogram 1	2	949.146	949.220	4000.0	18000.0	8789.1	T-peep	7.657057	7.602655	51.228327	1.847784
112	Spectrogram 1	2	949.260	949.298	4000.0	18000.0	9179.7	T-peep	5.145433	4.611256	32.788142	1.038856
113	Spectrogram 1	4	964.764	964.808	4000.0	18000.0	10742.2	Tse	1.382523	3.427089	65.924986	0.691737
114	Spectrogram 1	4	964.872	964.916	4000.0	18000.0	8203.1	Twitter	1.230913	3.357699	46.297682	0.783043
115	Spectrogram 1	4	964.992	965.054	4000.0	18000.0	7617.2	Twitter	5.626094	9.331028	44.746191	3.700739
116	Spectrogram 1	4	965.118	965.186	4000.0	18000.0	7617.2	Twitter	4.303954	8.389905	39.631278	2.127167
117	Spectrogram 1	4	965.238	965.306	4000.0	18000.0	7617.2	Twitter	4.089339	8.622614	41.144770	2.528843
118	Spectrogram 1	4	965.352	965.420	4000.0	18000.0	7617.2	Twitter	3.025738	7.286771	43.455698	1.871048
119	Spectrogram 1	4	965.460	965.510	4000.0	18000.0	7421.9	Twitter	5.507131	9.384869	53.790102	3.634219
120	Spectrogram 1	2	970.182	970.280	4000.0	18000.0	6835.9	Peep	5.180031	6.299165	50.341935	1.398656
121	Spectrogram 1	2	979.566	979.682	4000.0	18000.0	7421.9	Peep	4.151216	9.288092	63.771800	1.379149
122	Spectrogram 1	2	981.636	981.728	4000.0	18000.0	7031.2	Peep	5.937684	14.351317	82.928174	2.083108
123	Spectrogram 1	4	986.645	986.990	4000.0	18000.0	6054.7	Trill	5.870594	11.133775	41.016333	2.344457
124	Spectrogram 1	4	987.072	987.170	4000.0	18000.0	7421.9	Trill	6.282353	8.750019	51.635282	2.472074
125	Spectrogram 1	5	987.696	987.758	4000.0	18000.0	7812.5	Sd-peep	-0.713320	7.829671	60.639653	0.675500
126	Spectrogram 1	4	989.046	989.816	4000.0	18000.0	8984.4	Trill	1.038146	8.575753	76.841850	0.926868
127	Spectrogram 1	5	989.904	990.491	4000.0	18000.0	9179.7	Trill	-1.716953	7.401354	80.793894	0.570919
128	Spectrogram 1	5	996.978	997.034	4000.0	18000.0	8593.7	Trill	-4.612608	6.187575	57.008158	0.924407
129	Spectrogram 1	5	997.095	997.493	3645.8	17534.7	8984.4	Phee	0	0	0	0
130	Spectrogram 1	5	997.638	997.791	3819.4	17361.1	8398.4	Peep	0	0	0	0
131	Spectrogram 1	2	1000.522	1000.632	4000.0	18000.0	8203.1	Trill	11.813087	14.450659	86.318280	3.300643
132	Spectrogram 1	2	1000.696	1000.776	4000.0	18000.0	8203.1	Trill	8.851064	9.684775	57.059699	2.170746
133	Spectrogram 1	2	1000.840	1000.920	4000.0	18000.0	8203.1	Trill	7.941413	7.910547	56.377311	2.010802
134	Spectrogram 1	4	1024.408	1025.148	4000.0	18000.0	8789.1	Trill	4.712265	3.277950	61.401868	1.350046
135	Spectrogram 1	2	1026.976	1027.062	4000.0	18000.0	7031.2	peep	5.895875	6.590841	45.753910	1.439389
136	Spectrogram 1	5	1204.434	1204.556	4000.0	18000.0	10156.2	Sa-peep	-0.535077	5.489986	84.296953	0.282828
137	Spectrogram 1	5	1206.408	1206.531	3472.2	16319.4	8398.4	Peep	0	0	0	0
138	Spectrogram 1	5	1208.550	1208.678	4000.0	18000.0	8203.1	Peep	-2.605554	10.362653	53.689999	0.701545
139	Spectrogram 1	4	1789.323	1789.475	4000.0	18000.0	6640.6	Trill	8.628726	10.253263	47.744277	6.344131
140	Spectrogram 1	5	1801.422	1801.514	4000.0	18000.0	7617.2	Trill	-5.651102	8.659114	42.609799	2.134749
141	Spectrogram 1	5	1801.584	1801.640	4000.0	18000.0	7812.5	Trill	-4.439825	6.146064	35.998711	0.899422
142	Spectrogram 1	4	1808.568	1808.966	4000.0	18000.0	4296.9	Trill	1.284813	3.487228	44.968010	0.388583
143	Spectrogram 1	2	1814.274	1814.648	4000.0	18000.0	8593.7	Trill	6.273150	10.068277	31.854759	1.169046
144	Spectrogram 1	4	1816.512	1816.586	4000.0	18000.0	7421.9	Trill	1.652110	5.249648	41.302052	0.880014
145	Spectrogram 1	5	1828.186	1828.425	3819.4	17881.9	7226.6	Trill	0	0	0	0
146	Spectrogram 1	5	1830.084	1830.188	4000.0	18000.0	7226.6	Trill	-1.434041	4.527110	43.803836	0.678251
147	Spectrogram 1	2	1837.632	1837.908	4000.0	18000.0	8593.7	Trill	7.113841	9.506293	43.390834	1.578352
148	Spectrogram 1	5	1855.186	1855.250	4000.0	18000.0	7226.6	Trill	-4.959087	6.237482	41.876943	1.397250
149	Spectrogram 1	5	1857.006	1857.122	4000.0	18000.0	6640.6	Trill	-3.799205	6.600463	47.559880	1.310137
150	Spectrogram 1	2	1875.426	1875.530	4000.0	18000.0	8984.4	Trill	6.098634	7.447975	43.975157	1.435051
151	Spectrogram 1	4	1960.216	1960.272	4000.0	18000.0	11328.1	Twitter	0.602665	6.389934	54.613832	0.566617
152	Spectrogram 1	4	1960.312	1960.368	4000.0	18000.0	8203.1	Twitter	0.604281	10.326482	38.837612	0.827676
153	Spectrogram 1	4	1960.426	1960.488	4000.0	18000.0	7617.2	Twitter	1.505364	9.368161	32.619207	1.346059
154	Spectrogram 1	4	1960.546	1960.608	4000.0	18000.0	7617.2	Twitter	1.687090	9.998018	35.802439	1.593170
155	Spectrogram 1	4	1960.666	1960.728	4000.0	18000.0	7226.6	Twitter	1.593772	10.089889	35.210562	1.655070
156	Spectrogram 1	4	1960.780	1960.848	4000.0	18000.0	7421.9	Twitter	1.785613	9.853440	33.415374	1.513351
157	Spectrogram 1	4	1960.888	1960.962	4000.0	18000.0	7421.9	Twitter	0.775126	7.178413	36.429264	0.616648
158	Spectrogram 1	5	1960.996	1961.052	4000.0	18000.0	7226.6	Twitter	-0.884996	9.802082	48.069861	0.902425
159	Spectrogram 1	4	1961.086	1961.148	4000.0	18000.0	8593.7	Twitter	3.600318	5.873014	48.953176	0.631699
160	Spectrogram 1	4	1961.188	1961.232	4000.0	18000.0	8007.8	Peep	1.502972	4.446789	48.031524	0.307941
161	Spectrogram 1	2	2087.102	2087.176	4000.0	18000.0	8789.1	Trill	7.166929	7.889710	46.094008	1.651356
162	Spectrogram 1	2	2118.829	2118.915	3645.8	17187.5	8984.4	Trill	0	0	0	0
163	Spectrogram 1	2	2224.648	2224.836	4000.0	18000.0	8984.4	Trill	8.197777	10.603229	63.536175	2.209631
164	Spectrogram 1	5	2245.300	2245.386	4000.0	18000.0	7226.6	Trill	-2.763649	3.275653	82.576556	1.354750
165	Spectrogram 1	5	2270.032	2270.124	4000.0	18000.0	7226.6	Trill	-4.441965	6.209074	55.408860	1.989915
166	Spectrogram 1	5	2270.191	2270.250	3993.1	17881.9	6640.6	Trill	0	0	0	0
167	Spectrogram 1	2	2316.602	2316.688	4000.0	18000.0	8593.7	Trill	6.301156	12.064575	69.404075	1.957614
168	Spectrogram 1	4	2324.606	2324.704	4000.0	18000.0	7812.5	Trill	0.530577	3.982908	61.641499	0.362452
169	Spectrogram 1	4	2324.738	2324.824	4000.0	18000.0	4687.5	Trill	0.771697	4.622998	57.978159	0.466528
170	Spectrogram 1	2	2345.492	2345.602	4000.0	18000.0	9179.7	Trill	13.952393	16.003633	81.712742	3.516514
171	Spectrogram 1	2	2345.636	2345.740	4000.0	18000.0	8593.7	Trill	10.857583	11.441842	70.231249	2.790318
172	Spectrogram 1	2	2345.774	2345.854	4000.0	18000.0	8789.1	Trill	7.353868	6.573655	53.533450	1.850981
173	Spectrogram 1	5	2367.278	2367.659	4000.0	18000.0	7617.2	Trill	-10.111093	8.280468	59.348812	3.682364
174	Spectrogram 1	5	2434.296	2434.488	4000.0	18000.0	7226.6	Trill	-0.995880	3.806773	71.310232	0.782639
175	Spectrogram 1	5	2468.120	2468.396	4000.0	18000.0	7812.5	Trill	-5.618643	0.537918	55.670724	0.278068
176	Spectrogram 1	5	2483.580	2483.846	4000.0	18000.0	7031.2	Trill	-3.171782	5.917361	70.336113	2.336162
177	Spectrogram 1	4	2529.694	2529.930	4000.0	18000.0	8398.4	Trill	0.941449	3.185435	69.671731	0.377124
178	Spectrogram 1	4	2530.024	2530.482	4000.0	18000.0	8984.4	Phee	2.622137	5.637846	104.818062	1.520199
179	Spectrogram 1	4	2530.594	2531.076	4000.0	18000.0	8398.4	Phee	1.173013	5.329195	126.810615	1.070511
180	Spectrogram 1	5	2886.268	2886.619	4000.0	18000.0	6835.9	Trill	-8.490574	15.269506	48.614551	3.423781
181	Spectrogram 1	5	2901.020	2901.250	4000.0	18000.0	7226.6	Trill	-2.181194	9.039282	58.002469	1.585209
182	Spectrogram 1	4	2908.322	2908.486	4000.0	18000.0	7226.6	Trill	2.556370	4.629470	58.125941	0.683211
183	Spectrogram 1	4	2908.520	2908.648	4000.0	18000.0	8007.8	Trill	1.847225	3.428664	52.211573	0.504858
184	Spectrogram 1	4	2909.318	2909.614	4000.0	18000.0	8007.8	Trill	1.462936	3.423643	68.263882	0.622111
185	Spectrogram 1	4	2909.762	2909.812	4000.0	18000.0	7812.5	Peep	1.664903	3.470193	69.340098	0.704343
186	Spectrogram 1	5	2926.334	2926.504	4000.0	18000.0	7226.6	Trill	-1.155033	3.729338	64.281349	0.533011
187	Spectrogram 1	2	2943.062	2943.166	4000.0	18000.0	8007.8	Trill	8.139958	12.633476	60.824853	2.141736
188	Spectrogram 1	5	2983.274	2983.706	4000.0	18000.0	6835.9	Trill	-1.746360	4.838727	70.413261	0.781904
189	Spectrogram 1	2	2988.638	2988.712	4000.0	18000.0	7812.5	Trill	5.687124	12.437331	44.317147	1.374155
190	Spectrogram 1	4	2988.806	2988.862	4000.0	18000.0	8203.1	Twitter	0.523763	3.511704	52.878796	0.323117
191	Spectrogram 1	4	2988.908	2988.970	4000.0	18000.0	8007.8	Twitter	1.223072	5.003512	52.940470	0.812158
192	Spectrogram 1	5	2989.112	2989.156	4000.0	18000.0	7617.2	Twitter	-3.658901	7.651821	46.693775	0.813081
193	Spectrogram 1	4	3009.564	3010.736	4000.0	18000.0	7617.2	Phee	3.442125	15.620089	84.581206	1.039026
194	Spectrogram 1	5	3015.360	3015.800	4000.0	18000.0	7031.2	Twitter	-4.844970	11.305985	61.301298	2.408765
195	Spectrogram 1	2	3018.024	3018.601	4000.0	18000.0	8398.4	Trill 	10.137480	13.158711	46.828993	2.078608
196	Spectrogram 1	5	3091.482	3091.544	4000.0	18000.0	8007.8	Sd-peep	-4.908227	9.611722	55.911505	2.748958
197	Spectrogram 1	5	3092.034	3092.090	4000.0	18000.0	7226.6	Sd-peep	-3.185111	4.933862	48.399952	1.388601
198	Spectrogram 1	2	3136.498	3136.578	4000.0	18000.0	8593.7	Trill	9.601072	13.889396	80.162540	2.797540
199	Spectrogram 1	4	3169.551	3170.082	4000.0	18000.0	8984.4	Phee	2.913364	6.261345	118.620177	2.201783
200	Spectrogram 1	5	3170.212	3170.718	4000.0	18000.0	7031.2	Phee	-1.000756	3.583532	87.465411	0.511807
201	Spectrogram 1	2	3180.094	3180.252	4000.0	18000.0	8789.1	Trill	6.617948	9.145896	45.785835	1.558681
202	Spectrogram 1	4	3405.616	3405.660	4000.0	18000.0	12109.4	Twitter	3.698175	6.961653	54.762699	2.285337
203	Spectrogram 1	4	3405.712	3405.762	4000.0	18000.0	8203.1	Twitter	0.582736	9.149487	48.113676	0.611501
204	Spectrogram 1	4	3405.832	3405.888	4000.0	18000.0	6835.9	Twitter	1.797124	8.677992	39.992458	1.278488
205	Spectrogram 1	4	3405.952	3406.020	4000.0	18000.0	6640.6	Twitter	1.548894	8.843265	34.674018	0.869885
206	Spectrogram 1	4	3406.066	3406.134	4000.0	18000.0	7226.6	Twitter	1.817721	10.431649	37.088677	1.131069
207	Spectrogram 1	4	3406.180	3406.248	4000.0	18000.0	7226.6	Twitter	0.771144	9.935861	33.872240	0.570799
208	Spectrogram 1	4	3406.294	3406.362	4000.0	18000.0	6835.9	Twitter	0.892963	11.558589	32.696768	0.818481
209	Spectrogram 1	4	3406.408	3406.470	4000.0	18000.0	6835.9	Twitter	0.232459	11.390304	33.769622	0.272162
210	Spectrogram 1	5	3406.522	3406.566	4000.0	18000.0	7226.6	Twitter	-0.717029	13.672664	39.633227	1.243391
211	Spectrogram 1	5	3406.630	3406.704	4000.0	18000.0	7226.6	Twitter	-0.506970	10.392341	33.215714	0.394267
212	Spectrogram 1	5	3406.738	3406.818	4000.0	18000.0	7226.6	Twitter	-0.252811	10.278605	34.784228	0.207646
213	Spectrogram 1	5	3406.846	3406.914	4000.0	18000.0	7226.6	Twitter	-0.501960	11.519378	37.151788	0.548555
214	Spectrogram 1	5	3406.954	3407.028	4000.0	18000.0	7421.9	Twitter	-0.523466	10.385298	38.468064	0.463841
215	Spectrogram 1	4	3407.062	3407.136	4000.0	18000.0	7226.6	Twitter	0.601118	10.581305	38.221081	0.452046
216	Spectrogram 1	4	3407.164	3407.232	4000.0	18000.0	7031.2	Twitter	0.900320	10.211591	41.445850	0.606094
217	Spectrogram 1	4	3407.260	3407.334	4000.0	18000.0	7226.6	Twitter	0.589411	9.313414	58.043709	0.424212
218	Spectrogram 1	4	3409.426	3409.482	4000.0	18000.0	7617.2	Twitter	5.231815	12.878071	38.626427	2.371520
219	Spectrogram 1	4	3409.660	3409.722	4000.0	18000.0	7421.9	Twitter	3.789996	13.618871	32.609204	2.847030
220	Spectrogram 1	4	3409.786	3409.824	4000.0	18000.0	7226.6	Twitter	2.315604	14.757048	37.311277	2.581351
221	Spectrogram 1	4	3409.882	3409.956	4000.0	18000.0	6835.9	Twitter	2.797101	11.280376	45.482218	1.304289
222	Spectrogram 1	4	3410.032	3410.094	4000.0	18000.0	6835.9	Twitter	4.073386	14.176232	32.243199	2.220212
223	Spectrogram 1	4	3410.128	3410.214	4000.0	18000.0	6835.9	Twitter	3.570059	11.836007	37.486880	1.862506
224	Spectrogram 1	4	3410.266	3410.328	4000.0	18000.0	6835.9	Twitter	4.009653	13.184140	36.765605	2.824981
225	Spectrogram 1	4	3410.386	3410.454	4000.0	18000.0	6835.9	Twitter	4.097064	13.165983	37.209424	2.890799
226	Spectrogram 1	4	3410.500	3410.562	4000.0	18000.0	6835.9	Twitter	3.752546	12.986020	39.339080	3.288375
227	Spectrogram 1	4	3410.614	3410.682	4000.0	18000.0	6835.9	Twitter	1.805936	11.668388	36.292004	1.498278
